,artist_name,track_name,track_id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8119,50 Cent,Winners Circle,5NgaRInrdHjxGMYwCN6UoD,0.0744,0.632,203243,0.822,0.0797,11,0.127,-5.641,1,0.135,86.034,4,0.51
8120,Ms. Lauryn Hill,Doo Wop (That Thing),1hRqNk7ezCaS9clnf8Glqc,0.0393,0.535,320267,0.505,0.0,2,0.0923,-8.926,0,0.245,99.935,4,0.495
8121,Noel Torres,Matar o Morir,0l69McY2BZSq8GLJ8faaJ8,0.408,0.777,150493,0.846,0.0,7,0.0793,-2.82,0,0.0536,120.057,4,0.966
8122,Rick Ross,Trap Luv,78XbdWRCuJWvJl22Kq0yfM,0.0899,0.399,250360,0.858,0.0,1,0.344,-5.643,1,0.457,82.086,4,0.339
8123,Cosculluela,Pa la Pared,5py0Ep5rb7L7zMe25CTA6z,0.25,0.735,239386,0.77,1.53e-05,7,0.259,-5.601,1,0.0522,81.994,4,0.58
8124,Trey Songz,All We Do,56WRzuxXjeHmklAkES4FRh,0.272,0.679,267880,0.441,0.0,1,0.0907,-8.684,0,0.0722,116.966,4,0.455
8125,Migos,No Fuckin With,0rILITmuwhudnFKDqdp4CS,0.226,0.727,231446,0.784,0.0,10,0.126,-2.358,1,0.033,134.961,4,0.0661
8126,Capital Kings,All the Way (Neon Feather Remix),386PoIg1UDSjJvPCwzyS2s,0.00394,0.513,211035,0.858,0.0,7,0.201,-4.133,1,0.229,127.93,4,0.283
8127,Pitbull,This Is Not A Drill (feat. Bebe Rexha),1n9ihgANQtldosKV142hBz,0.0602,0.723,204960,0.69,1.75e-06,3,0.212,-6.636,0,0.267,157.945,4,0.706
8128,Atmosphere,Arthur's Song,3TqC9zcASm5TQPWIyOdyc0,0.203,0.658,201227,0.645,1.15e-05,5,0.238,-6.073,0,0.167,81.101,4,0.478
8129,Bas,Golden Goals,1rONtOnSsvFqLoS0Dl17b4,0.675,0.715,154280,0.51,0.0,9,0.0886,-9.829,0,0.349,139.724,4,0.552
8130,Sam Lachow,Dreams of Gold,3L9emV9fBA3kVkMtw6uNJY,0.0836,0.68,191067,0.498,0.00598,3,0.297,-7.963,0,0.0595,134.114,4,0.494
8131,Cro,Bad Chick,5UFbfXuj4TjirzmcvTFBBy,0.223,0.775,217278,0.684,0.0,6,0.647,-3.23,1,0.069,102.031,4,0.599
8132,Ethereal,iknowuknow,7fQ5e1AxfvmGuK0lXVsTE1,0.00049,0.82,243850,0.447,0.0,7,0.387,-9.887,1,0.183,126.029,4,0.573
8133,REMI,Sangria - (bonus track),4EinijqqYUW8RBh38CQije,0.499,0.696,199133,0.745,0.000392,6,0.103,-5.558,1,0.109,96.856,4,0.924
8134,Jez Dior,Kings / 100,1fVAlM6oBtuWWt5hdJbmzC,0.00209,0.792,356786,0.609,2.39e-05,9,0.0895,-7.788,1,0.0861,122.0,4,0.345
8135,Bladee,Shadowface,6P500RQTPSKR8owwqojfFt,0.0848,0.413,214033,0.548,0.00429,0,0.113,-9.773,1,0.0428,125.97,4,0.23
8136,50 Cent,Everytime I Come Around,3Xgv8LdPS0MnyiEUGaVIo5,0.135,0.866,190863,0.716,0.0,11,0.0738,-5.57,0,0.268,140.895,4,0.881
8137,Flying Lotus,Turkey Dog Coma,4Jsc7ZId1CLkwvOURAh859,0.521,0.267,189630,0.71,0.895,1,0.178,-7.007,1,0.0505,168.089,4,0.142
8138,Death Grips,Bootleg (Don't Need Your Help),6JoIDvkVYvZUURuGDAPSHy,0.0787,0.436,126016,0.782,0.000381,0,0.581,-5.109,1,0.217,76.275,4,0.734
8139,Flying Lotus,Theme,7oIcPF61r0L0172I1PAZz0,0.208,0.189,84040,0.614,0.535,7,0.454,-6.895,1,0.0552,85.828,1,0.0586
8140,clipping.,Tonight,2SWvj7za6wxdt6H0KnNakj,0.342,0.75,274152,0.59,0.0,9,0.0645,-8.539,0,0.282,136.026,4,0.402
8141,Mustard,Low Low,65gpTpDi3DHNeoJOF0rkZg,0.035,0.513,156213,0.531,0.0,1,0.243,-9.851,1,0.421,196.793,4,0.446
8142,Tyga,In This Thang,102Y2qlczRxCdbUxYd37Pc,0.0197,0.92,203442,0.379,0.00175,10,0.113,-10.716,1,0.16,95.001,4,0.23
8143,Voz De Mando,El Caballero,0YHUrPbkUIYFLDdZN9Gz9m,0.37,0.936,198089,0.784,0.0,7,0.0809,-4.383,1,0.0566,122.532,1,0.967
8144,Calle 13,Me Vieron Cruzar,6CLdnyg83r7ZRjLhiSykyK,0.14,0.537,232667,0.703,2.08e-05,2,0.0709,-7.392,1,0.0429,91.993,4,0.499
8145,K CAMP,I'm Good,57CuNHtVpmTMurSr0g90yL,0.524,0.634,369573,0.308,0.0,7,0.275,-14.67,1,0.135,129.849,4,0.0875
8146,Shy Glizzy,La Introduccion,3CK1r5LLARE3mtR4huLIll,0.00279,0.876,112720,0.679,0.0,9,0.0735,-8.102,1,0.0617,120.077,4,0.293
8147,Dilated Peoples,Show Me The Way (feat. Aloe Blacc),51bdCCM8BqsdTHGb6XTvst,0.247,0.573,248160,0.737,0.0,11,0.626,-3.385,0,0.145,84.101,4,0.503
8148,G-Unit,Changes,34vvaVzFdbeN3Aao2PgfuC,0.482,0.486,245870,0.71,0.0,7,0.123,-5.373,1,0.455,62.634,3,0.407
8149,Omarion,You Like It,4tH4ih2D8FDwQi9gtedAX5,0.00418,0.508,262369,0.64,2.29e-06,8,0.146,-7.391,1,0.085,132.746,4,0.488
8150,Army Of The Pharaohs,Curse of the Pharaohs,6B89J5EoGEaWJXcbAbAGcr,0.000726,0.611,243088,0.947,0.0,0,0.107,-4.067,1,0.205,99.978,4,0.607
8151,Pitbull,Ah Leke (feat. Sean Paul),2sKF6YGV5am5vI6eycPoQX,0.0437,0.811,184360,0.889,0.0,0,0.185,-3.966,1,0.169,137.979,4,0.932
8152,Chris Webby,"Dopamine (feat. Talib Kweli, Grafh, B-Real & Trae Tha Truth)",6pIv6lnD3QThkCBpzMbzjv,0.321,0.733,355693,0.715,0.0,11,0.173,-5.302,1,0.298,82.91,4,0.661
8153,Clyde Carson,Bring 'Em Out,3oeIBxmyC0aKyKnYcxYDVL,0.00256,0.669,169522,0.672,0.0,8,0.204,-7.431,1,0.0782,98.0,4,0.374
8154,Sam Lachow,After Dark,4c39YjfaujKeqp3UBrh32J,0.19,0.73,244400,0.57,7.85e-06,5,0.152,-8.933,1,0.184,75.493,4,0.536
8155,Azealia Banks,Desperado,5OD8tATXe6tU3MzRqIffzG,0.233,0.927,237349,0.734,6.18e-05,1,0.0971,-6.401,1,0.258,132.209,4,0.594
8156,Rittz,Wish You Could,6p5YQ1r74MNdSoS81A0klG,0.0105,0.807,258853,0.813,0.0,8,0.188,-8.401,1,0.267,128.003,4,0.514
8157,Young Money,Induction Speech,6tQw40eoMf6ugxHIV2WSVr,0.0703,0.35,321560,0.775,0.0021,8,0.166,-4.833,0,0.28,87.341,5,0.412
8158,Reconcile,Can't Take This from Me (feat. John Givez & Dre Murray),32d7qjJQ35ojU0vI5EZDCJ,0.0164,0.739,297356,0.676,0.0,1,0.186,-7.563,0,0.346,136.939,5,0.399
8159,Fabolous,Bish Bounce,20HlDD6s3Twz0cslCXUxZJ,0.0209,0.727,239387,0.68,0.0,9,0.122,-5.144,0,0.211,86.508,4,0.608
8160,Rich Homie Quan,Make That Money,1V4VtrIpgaUcpw9UfCzxkU,0.00838,0.776,243069,0.654,0.000326,8,0.0677,-8.551,1,0.0468,119.988,4,0.506
8161,Tyga,Heisman,6GBooRCiR337B2ZQVB1e8T,0.125,0.834,138136,0.613,0.0,5,0.077,-6.203,0,0.298,140.061,4,0.617
8162,Nicky Jam,Juego Prohibidos,7FyJEHQbkXl1ceArfOnvKW,0.232,0.744,191216,0.697,0.0,8,0.0783,-5.694,0,0.135,171.968,4,0.561
8163,Mike WiLL Made-It,In My Hands,51qURwwRH8hdMUDTRzwFQW,0.121,0.782,206413,0.555,0.0,11,0.3,-7.902,0,0.17,130.019,4,0.351
8164,Xavier Wulf,Wulf Titan,4hx6vfJduxV4QClnRp4uDM,0.143,0.742,187820,0.469,0.000186,9,0.207,-14.038,0,0.0415,118.986,4,0.218
8165,Crooked Colours,Capricious (Paces Remix),4grNHgmTVK6UUFqBk3hPtW,0.156,0.748,198366,0.849,0.0,0,0.13,-5.148,1,0.197,90.084,4,0.249
8166,W. Corona,Aqui no dominas nada,1lGKVCGOgKSiDJbnvNUMyU,0.201,0.761,223970,0.791,0.0,1,0.107,-6.392,1,0.323,174.047,4,0.783
8167,Wu-Tang Clan,Ruckus in B Minor,0U7Hho5psdKZwyC8HMHxfq,0.333,0.484,324733,0.913,0.0,4,0.589,-4.631,0,0.444,92.715,4,0.621
8168,Abhi The Nomad,Song3,1L0ZzdUQPgWy1wTcLu2bNE,0.195,0.959,176066,0.458,0.0,9,0.0617,-10.388,1,0.289,121.928,4,0.743
8169,Lighter Shade Of Brown,Sunny Day,5olfn8ga8vJ2JOoUrJZmBD,0.0227,0.853,272405,0.721,1.05e-05,6,0.0636,-9.464,0,0.133,96.995,4,0.674
8170,SMO,Got Me,11yPEnA9GSgAs8kaWGIvcV,0.171,0.718,169440,0.518,0.0,10,0.172,-10.366,1,0.179,164.035,4,0.603
8171,Tedashii,"Dark Days, Darker Nights",6QGDeaHyBZpz2vWnVo0HNl,0.0621,0.586,216227,0.918,0.0,10,0.352,-3.83,0,0.163,140.225,4,0.587
8172,Spillage Village,"Bears Like This (feat. EARTHGANG, J.I.D, Hollywood JB, JordxnBryant)",6bOXLYB6kMJtYWUf7uvyda,0.0344,0.565,523333,0.862,0.0,6,0.261,-5.148,0,0.29,146.382,4,0.758
8173,The PropheC,Chall Mere Naal,0nfvWMPOudSgs3wVKSougQ,0.354,0.56,233258,0.767,0.0,9,0.341,-3.564,0,0.0417,83.907,4,0.788
8174,Pitbull,Day Drinking (feat. Heymous Molly),3GfuzCkO8ufIvEA56DVV52,0.0123,0.587,188840,0.704,0.0,1,0.315,-4.603,0,0.0467,147.915,4,0.695
8175,Rick Ross,What A Shame,0udHm6iuVrRsYPOYK07Y6S,0.00454,0.606,134533,0.874,0.0,5,0.0386,-6.591,0,0.247,85.2,4,0.495
8176,Ab-Soul,Ride Slow (feat. Danny Brown & Delusional Thomas),3hs2WSNcmzI8T8PDMyHtAy,0.501,0.536,441574,0.624,0.0,7,0.332,-8.512,0,0.508,140.32,4,0.572
8177,Snootie Wild,She's a Keeper (feat. August Alsina & Yo Gotti),6jysVEvYzaWKPBpc39Pevb,0.12,0.748,241227,0.556,0.0,10,0.347,-7.799,0,0.0608,119.95,4,0.428
8178,Fugees,"No Woman, No Cry",7ywBmZOgWhPMj1wljWn6vL,0.0173,0.838,273093,0.47,1.83e-05,0,0.311,-8.645,1,0.0997,88.993,4,0.367
8179,Rob Curly,Paradise,4GlP35cJocsUrjgXLdABFd,0.492,0.586,236766,0.897,5.19e-06,0,0.0752,-8.892,1,0.441,163.067,4,0.159
8180,Meek Mill,Repo,6ISZW03TICy1TVwkVmTDNu,0.235,0.622,303573,0.926,0.0,9,0.344,-5.009,0,0.336,110.871,5,0.621
8181,Azealia Banks,BBD,2hnarrTddhxPyRJ2XQ630C,0.00123,0.842,198296,0.821,2.33e-05,10,0.252,-7.759,0,0.0802,139.982,4,0.676
8182,Master Tempo,Hamos Tha Ginei,2yZ7LHUsXwtPzuiQx2dHxP,0.223,0.765,205346,0.945,0.0,8,0.0385,-3.375,0,0.0748,94.002,4,0.844
8183,Russ,That Feeling,3VCo6RHOCG1H6ZqFnK8Yly,0.845,0.516,188918,0.266,5.5e-05,10,0.11,-15.774,0,0.0278,61.017,4,0.443
8184,T.I.,"On Doe, On Phil (feat. Trae The Truth)",5s0wuLy1M1XsRCvnnzksfj,0.0429,0.784,324200,0.536,0.0,1,0.594,-6.274,1,0.0844,123.121,4,0.15
8185,Milo,"Salladhor Saan, Smuggler",3UMHxgbiXGnEpsOdnvVFVZ,0.731,0.389,306102,0.83,8.15e-06,0,0.102,-8.112,1,0.829,169.981,4,0.284
8186,BONES,"IfYoureGoingToSpew,SpewIntoThis",1j0OTlvYgDa9tT0p4kbR2m,0.0415,0.837,82077,0.491,0.207,1,0.111,-12.928,1,0.0465,108.001,4,0.699
8187,DJ Jazzy Jeff & The Fresh Prince,Summertime - Single Edit,5CJ51Ee8BNSn85sTdcgnGl,0.00328,0.614,237093,0.752,0.0,7,0.379,-6.271,1,0.0652,95.018,4,0.444
8188,BONES,WhitePunkOnDope,3ZAyFx8N3AtUABmoDXdlDf,0.369,0.807,146730,0.599,4.65e-05,5,0.26,-11.022,0,0.0802,147.971,4,0.737
8189,TobyMac,Eye On It - Phenomenon Remix By Soul Glow Activatur,2TF5p89CM946hu1j2fhHfI,0.0215,0.741,183067,0.767,0.0,1,0.0716,-3.384,1,0.0744,128.034,4,0.789
8190,Rich Homie Quan,Come and Go,1Kq2yYQu1lRlTI1oz20OPE,0.197,0.897,230413,0.549,0.0,1,0.201,-4.295,1,0.0825,125.066,4,0.302
8191,Tyga,F*ck With You,2UIrmdNNlGHeprK9Mr5Cxa,0.302,0.658,233979,0.431,0.000566,0,0.372,-4.818,1,0.0556,79.009,4,0.382
8192,Jacquees,Bet I (feat. Trinidad James),1wsLx9XqN0bwma0UvlUrEK,0.0505,0.613,245394,0.574,0.0,3,0.0787,-7.825,0,0.136,134.862,4,0.547
8193,Doug E. Fresh,Freaks,18LqfDwfqgvkjOvHfiT211,0.0109,0.827,189293,0.635,0.0,6,0.116,-9.976,0,0.375,97.723,4,0.558
8194,Moosh & Twist,I Got It,5PMsPFDXC3QY0HA31EJbBs,0.344,0.581,215648,0.896,0.0,8,0.101,-2.315,1,0.222,166.026,4,0.88
8195,Army Of The Pharaohs,God Particle,6KDFJbiaPk21ptlzQaEvZ4,0.21,0.59,227234,0.875,0.0,2,0.236,-5.299,1,0.325,90.27,4,0.61
8196,Mc Kresha,Luv Luv,67QW7LlhHDNF5Uy1aj72F0,0.215,0.784,219000,0.485,0.0,3,0.0861,-9.041,0,0.184,120.08,4,0.389
8197,Azealia Banks,Idle Delilah,6RMVvAwagZK2xJsIk5iI21,0.0234,0.787,272065,0.73,0.0121,1,0.0848,-7.301,1,0.0583,127.99,4,0.549
8198,King Lil G,Delusional,3Vgu5X5rnjXzElT0zmEIPd,0.0406,0.705,220787,0.577,0.0,10,0.154,-9.65,1,0.113,116.044,4,0.336
8199,Jeezy,What You Say,5rhIpFYiABFsTk10fSkCYI,0.18,0.759,213373,0.818,0.0,9,0.103,-5.348,0,0.0825,101.954,4,0.765
8200,Montana of 300,Planet of the Apes,6vc6HaJZZiavA99to5sl11,0.18,0.813,127657,0.728,0.0,10,0.298,-4.38,0,0.328,148.987,4,0.463
8201,Kodak Black,Kill The Best,3YZ6gC7Ah44lXkwVRhOIdg,0.277,0.694,141401,0.843,0.0,4,0.259,-5.864,0,0.389,180.153,4,0.61
8202,Shy Glizzy,What U Talkin Bout,4rTKcxWlZlRBvxPlwy1pzy,0.102,0.882,212253,0.698,0.0,1,0.103,-5.23,1,0.0712,128.035,4,0.619
8203,D12,Purple Pills,58cg2prQ2CkyOT6JwfoUh3,0.0207,0.787,304627,0.639,2.65e-05,1,0.333,-5.907,1,0.168,125.24,4,0.756
8204,$uicideBoy$,100 Blunts - DJ Phantazm Remix,2O2ZyomXgf7ysXMQWvgsZr,0.377,0.678,231784,0.499,0.143,10,0.299,-10.549,0,0.306,114.182,4,0.179
8205,Omar LinX,The Wild,7vi5WwPDor4wmLvijUjCk0,0.242,0.367,209447,0.86,0.0,0,0.187,-1.759,1,0.281,158.951,4,0.672
8206,Trevor the Trash Man,The Pyramid,1WyZSROGsv2FM0fmUbJOJn,0.00046,0.551,182593,0.713,0.465,7,0.107,-4.895,1,0.0423,158.18,4,0.194
8207,Ñejo,Mamisonga,0B5NFyHi0F9SPyd1A0En9m,0.0416,0.817,239232,0.757,2.27e-06,7,0.11,-5.493,1,0.228,168.003,4,0.963
8208,Asher Roth,Fast Life (feat. Vic Mensa),4vBSgMRJVBjIGgcaU0i4v7,0.376,0.646,242044,0.766,0.0,11,0.27,-6.224,0,0.115,104.89,4,0.557
8209,Migos,Kidding Me,24SHOFM5C2eoO3f7KHVJ8s,0.0719,0.869,210645,0.651,0.0,1,0.0809,-4.834,1,0.245,139.944,4,0.367
8210,Migos,Payola,4LIOAEnCzA3ymmKZFD8brU,0.149,0.859,181972,0.684,0.0,11,0.115,-4.742,0,0.321,135.042,4,0.47
8211,Shy Glizzy,Prey for Me,7zyBziMlPsb1ZvFELcOjxC,0.0406,0.819,200267,0.523,0.0,7,0.644,-9.128,1,0.0784,136.052,4,0.772
8212,Lil Rob,If You Should Lose Me,2wJQ7d5pWSRefs1tEZHWZt,0.0243,0.742,310776,0.573,0.0,6,0.0728,-10.065,0,0.228,141.931,4,0.462
8213,King Lil G,El Al Pacino,0we4DunwJlWa6gdm6RK54i,0.293,0.727,251760,0.565,0.0,9,0.333,-9.566,0,0.212,135.234,4,0.587
8214,Rich Homie Quan,1000,54JlBDDCbHrTVmCkBvZW6l,0.00696,0.584,203973,0.44,0.0,9,0.221,-11.084,1,0.288,134.992,4,0.309
8215,The Grouch & Eligh,All These Lights,2eau6jNHSkh68EMq6AwREm,0.381,0.644,163139,0.899,0.0,7,0.42,-4.751,1,0.179,105.05,4,0.288
8216,Russ,Problem Child,21u7TnFEF232Vqjn9jkRnS,0.282,0.803,195056,0.7,0.00018,6,0.104,-6.522,0,0.339,160.085,4,0.902
8217,Joe Budden,OLS4,4aU675XTqpAArMjmVq8qsl,0.173,0.567,310955,0.546,0.0,1,0.324,-10.342,1,0.265,88.798,4,0.28
8218,T.I.,Stay (feat. Victoria Monét),424TDSrqQaZqxqzMkaJhDP,0.113,0.572,229707,0.645,0.0,9,0.167,-7.081,1,0.0811,86.266,4,0.378
8219,Cozz,I Need That,6QlijpGhZPZH8XXpyjUe9w,0.155,0.629,243053,0.804,0.0,8,0.258,-6.309,1,0.268,126.659,4,0.323
8220,$uicideBoy$,Maple Syrup - DJ Poliwhirl Remix,1qxhfAiocvF02vOD0MmfzC,0.0612,0.575,250395,0.755,0.366,7,0.356,-9.014,0,0.0846,100.551,4,0.206
8221,Kodak Black,10 Toes Down,0mgciG2dZj86hbqlR53hPh,0.0381,0.466,233482,0.608,0.0,1,0.347,-7.677,1,0.268,79.731,4,0.168
8222,Mike WiLL Made-It,Choppin Blades,3oRU55wJQBad15V0wrKVnS,0.00145,0.974,271106,0.559,0.0,1,0.0981,-7.82,1,0.0645,115.027,4,0.0863
8223,Yumi Lacsamana,Dyosa,1DtErFZ8cHNGUYg7IBjnqG,0.0183,0.698,217973,0.877,0.0357,8,0.129,-2.754,1,0.0307,127.976,4,0.639
8224,Boosie Badazz,Grade A,06PR9cIzQLs5k6j2SzaFF2,0.0913,0.758,219627,0.572,0.0,9,0.14,-6.794,0,0.391,139.911,4,0.687
8225,Chris Webby,Turnt Up (feat. Dizzy Wright),341O1ik051K4qUo6dSp9R3,0.0357,0.804,303293,0.862,0.00117,9,0.271,-4.92,1,0.173,139.982,4,0.717
8226,UGK,Use Me Up,26qWAkKKLik3HNoa9tQrh6,0.000358,0.842,268173,0.768,6.59e-06,7,0.198,-6.123,1,0.165,77.969,4,0.816
8227,Watsky,All You Can Do,0CMV0xFmCnp8V0C6C6pFrf,0.216,0.52,246653,0.622,0.0,9,0.126,-7.725,0,0.485,176.587,4,0.615
8228,Lil Rob,Good Game,6BUBoRXBAAx5b3OizA59Hx,0.000392,0.597,210664,0.933,0.0,5,0.184,-4.027,0,0.47,197.947,4,0.267
8229,Goldyard™,Die Tonight,6GXGQAE4ftuXGcnD7JSTOy,0.14,0.696,254026,0.553,4.27e-06,3,0.0942,-7.459,1,0.082,76.97,4,0.378
8230,Chris Webby,Let's Do It Again,2XqihSo1Lz7S0T1CQevtbN,0.405,0.603,220347,0.812,0.0,0,0.563,-6.252,1,0.219,167.985,4,0.797
8231,Bishop Nehru,You Stressin',60NwuLLD9fpWZcDIfjv1NS,0.255,0.529,196089,0.717,0.0,6,0.102,-6.883,1,0.331,179.652,4,0.572
8232,clipping.,Intro,6vJJEVitPSF6gahvqF3NKe,0.0643,0.647,65698,0.758,0.0,8,0.0384,-8.919,1,0.167,91.067,4,0.661
8233,Young Thug,730,1WgUNPyPEUGIIysgCksJ7a,0.108,0.779,246387,0.781,0.0,8,0.21,-3.501,1,0.121,126.979,4,0.225
8234,Boosie Badazz,Trouble,4mcIbNHCfYpnaX9N2E1BWt,0.0944,0.667,267362,0.64,0.0,8,0.0601,-6.786,1,0.101,157.832,4,0.156
8235,SMO,Cover My Eyes (feat. Haden Carpenter),3QrsdiuWu8w3ea8rBlUNGg,0.287,0.7,220240,0.573,0.0,7,0.188,-8.583,1,0.18,88.091,4,0.644
8236,SMO,My Place (feat. Darius Rucker),6NrD0gEPjNh7RQtOxgoAkQ,0.00187,0.595,198973,0.815,5.34e-06,2,0.303,-6.71,1,0.0865,86.005,4,0.838
8237,Trademark Da Skydiver,Keep It 100,4wlguhAYdfiXAWADvNj7TW,0.135,0.715,202156,0.688,0.0,6,0.11,-7.98,0,0.0382,148.62,4,0.958
8238,Simpson Ahuevo,Mextasis,7hUGy5dnyRVXzHOv9LoZB9,0.109,0.781,196105,0.782,0.0114,4,0.259,-9.808,0,0.0375,89.979,4,0.959
8239,Lil Wyte,Fake Rappers,3Vn9psMm6jtokxxSm2vJdi,0.000242,0.83,315000,0.615,0.000574,1,0.0769,-8.127,0,0.0855,131.027,4,0.186
8240,Rittz,Broke and Famous (Bonus Track),5DG2YY2ncx5oLyw3STZOXs,0.0439,0.798,226400,0.788,0.0,1,0.0845,-9.005,1,0.0933,124.094,4,0.197
8241,Bas,Donk Of The Day,4tHaQlYG0KQMvSSEQf6o8u,0.148,0.69,288840,0.703,0.0,7,0.304,-5.511,1,0.105,115.489,4,0.536
8242,ILOVEMAKONNEN,Maneuvering,0RSrGiDQLP6jWcWLnHRg7T,0.00705,0.763,213375,0.773,0.032,0,0.772,-4.722,1,0.0533,130.025,4,0.343
8243,MC Davo,Mi jefa,7197hj7yprliSKc7uYjlBr,0.12,0.445,246907,0.589,7.53e-05,11,0.0836,-10.236,1,0.0732,173.998,4,0.472
8244,Bas,New World Order (N.W.O),0rQv50tecZEEVUmSPLGqXD,0.229,0.583,230320,0.812,0.0,1,0.53,-6.823,0,0.229,92.886,4,0.583
8245,Mike WiLL Made-It,Intro,1YqXHULfztk6QihX2rxsBT,0.0585,0.761,150731,0.618,0.0,11,0.232,-5.938,1,0.305,128.016,4,0.245
8246,T.I.,You Can Tell How I Walk (feat. Rick Ross),2COCSXXnwXa2QiLmkRa2UL,0.00318,0.679,246920,0.674,0.0,1,0.0879,-4.392,1,0.308,155.7,4,0.647
8247,Migos,Nawfside,0GLZAwTDFq3yc9gGJ7ZyQL,0.0303,0.772,227663,0.62,0.0,1,0.0764,-8.751,0,0.367,169.982,4,0.176
8248,Phora,Roll Witchu,0wyhEJQSImMNtMTyf3d0Vk,0.354,0.567,245567,0.739,0.0,7,0.133,-6.028,0,0.214,60.2,4,0.226
8249,Migos,Struggle,7vdLUMYHt0CltVX0s1ZnuE,0.724,0.751,292540,0.564,0.0,5,0.0687,-8.66,0,0.0437,144.94,4,0.97
8250,Hustle Gang,Brand New Choppa,0b8XW1GPkFmA8TNsOcudi7,0.00174,0.649,281240,0.45,0.0,1,0.108,-10.437,1,0.0417,128.058,4,0.169
8251,Felly,Good Wine,0FUWuWkvAkZx3ufeXJ3aaj,0.131,0.722,144224,0.599,0.0,8,0.28,-8.407,0,0.222,149.919,4,0.776
8252,Spillage Village,"God's Pocket (feat. EARTHGANG, Hollywood JB, J.I.D)",05b1m1edzEyi5rRZKzpBnV,0.0658,0.804,318013,0.795,0.00015,7,0.145,-7.023,1,0.302,81.003,4,0.596
8253,Yung Lean,Blinded,151MIJFS7zZZQejBZEKLxh,0.129,0.512,254027,0.644,0.0,10,0.0793,-5.702,0,0.0753,124.046,4,0.3
8254,Preme,We Them (feat. A$AP Rocky),6Tra3LHp6QWwN2zitXQT4b,0.2,0.439,237587,0.551,0.000134,9,0.112,-8.375,1,0.314,136.4,4,0.191
8255,Lupe Fiasco,Next to It (feat. Ty Dolla $ign),3c2NYwxSA4c2coUzU3pTiT,0.113,0.854,227020,0.868,0.0,6,0.0799,-4.731,0,0.0802,108.014,4,0.899
8256,ABK,Hey Y'all,3DmSjTbhGIB22WXvf3HJEf,0.00475,0.695,173867,0.622,1.74e-06,11,0.369,-7.365,0,0.0517,100.069,4,0.593
8257,Tech N9ne Collabos,Strangeulation II,1pnUEI177HTQ1P36gnz6pr,0.00355,0.566,186707,0.882,0.0,4,0.193,-5.412,0,0.349,88.476,4,0.655
8258,Omarion,Work,3kIhnzCwBFMYL8ShtNI1uj,0.271,0.422,268427,0.366,1.15e-05,6,0.109,-12.114,1,0.0723,120.541,4,0.261
8259,John Eric,Tembleque,0bVrqHveoAq8nvBJsIWHVm,0.0788,0.832,161693,0.871,0.115,10,0.0665,-6.296,1,0.0502,95.016,4,0.694
8260,Twista,Crisis,30AcynsmhxL8sY7XBkTFmt,0.171,0.737,203027,0.993,2.03e-05,4,0.117,-5.97,0,0.0586,125.975,4,0.868
8261,KRS-One,Sound of da Police,0H7wdsHwWmKGPbGtBGS9DM,0.128,0.789,258387,0.977,3.48e-05,1,0.15,-6.196,1,0.305,94.98,4,0.319
8262,Metro Boomin,Some More (Metro Boomin Want Some More),2n0cJrTVFaP4dH4SGtR5BP,0.00185,0.776,220448,0.648,2.71e-05,2,0.189,-6.647,1,0.0389,135.002,4,0.45
8263,YG,Thank God,0VvfILoGGj0QbLTfYkrZNH,0.00341,0.846,121533,0.3,0.0,0,0.239,-11.586,0,0.622,93.827,4,0.147
8264,Abstract,Radio (feat. RoZe & Drumma Battalion),5O5IEjTfB9XYnu7VDk65hW,0.528,0.433,240792,0.613,0.0,1,0.322,-8.334,0,0.19,164.591,4,0.225
8265,Doc Hollywood & Ya Boy,Palm Springs Beach House,6GFlPTUvQ6a4jSIhVoYvzJ,0.0329,0.53,208500,0.658,0.0,5,0.0452,-6.841,1,0.358,78.138,4,0.653
8266,Russ,Connected,6q9ln4FsyEAETN5eqlP9AH,0.697,0.553,129567,0.29,0.0,2,0.0975,-14.408,0,0.141,89.922,4,0.355
8267,KB,Give My All,4EyhuYa3YzY3MtLnm0hloO,0.215,0.443,196520,0.591,0.0,1,0.109,-6.134,0,0.116,139.957,4,0.125
8268,Azealia Banks,Gimme a Chance,3tAejsmbuMLZhdYkAM1FqA,0.0331,0.742,233718,0.833,0.000115,7,0.12,-5.925,1,0.21,113.064,4,0.574
8269,Flying Lotus,Siren Song,3Wnnci3vKfzcdHRRohWOU0,0.522,0.21,157835,0.577,0.088,9,0.373,-7.934,0,0.042,102.673,3,0.0737
8270,Trey Songz,Disrespectful (feat. Mila J),32FELn3VjuzID4FaMnIbiT,0.00191,0.579,236707,0.654,1.66e-05,10,0.335,-6.815,0,0.0313,106.956,4,0.233
8271,50 Cent,Hustler,3LkNAm9o0rHqLh329QPPkz,0.402,0.656,185676,0.83,3.06e-06,1,0.101,-4.142,1,0.302,83.867,4,0.765
8272,EARTHGANG,Machete,2l2ImRwdOn7mxuNn2zVeJH,0.0405,0.718,299512,0.815,0.0,8,0.0858,-6.037,1,0.131,140.018,4,0.76
8273,Russ,Army,1ewbSqGkXHTeeV5nReyups,0.0161,0.688,145241,0.845,0.0,11,0.219,-3.433,1,0.224,80.992,4,0.32
