,artist_name,track_name,track_id,popularity
338,Our Last Night,Soul Speak,18nvwlDz0cvwTjdvjlIMNy,45
339,Hot Chip,Melody of Love,48q7Pc3Zm2nPPVJPsfG30B,53
340,Simple Creatures,NVM,1sQhljFZUpmgJcr6ez4CsD,43
341,Reignwolf,Over & Over,2wBEMqe81CXIX88kph8GBO,48
342,Sum 41,Catching Fire,3EOWZdSRXtEs82oZTCNTXJ,50
343,Have Mercy,Clair,3UL1wSXrHNPTVClTEZhplV,41
344,Fall Out Boy,"Church (feat. nothing, nowhere.) - nothing,nowhere. remix",5b1rwdBe86juHQ0RpUTJAA,43
345,Fall Out Boy,Uma Thurman,0KpuroGrGdzkSVFXQK510i,45
346,Silverstein,Disarm,4n3rvg5uxv56KS2ZX5OJHO,44
347,Fall Out Boy,Young Volcanoes,423RD3Z3e5fSlL6wNINvmS,46
348,Black Pistol Fire,Temper Temper,34u64KvdcABENtNpPOMONw,47
349,Surf Curse,Maps to the Stars,7vGALlsJJto8lMaoFHnjNe,42
350,Bayside,Bury Me,3AENjEoRhMh3GBq2WyAA8i,41
351,Between You & Me,Dakota (Reimagined),3Rkpb1WRkkFD7AlFjNZf1i,44
352,Heart Attack Man,Cut My Losses,0AorDobxPW6FFlyy10guFl,39
353,Set It Off,For You Forever,5uhWiwNKl4aU9Usz8mA474,43
354,Seaway,Blur,4laGwUyRucrLFv1P1eJ435,41
355,Sleeping With Sirens,Medicine (Devil in My Head),21oUmofErtWrjLeVtYPdEu,43
356,Bilmuri,SOURDOUGHSTARTER,3DlMt2XaWX5twGCQdYZdvr,40
357,Bilmuri,mytop10mostbrootalbreakdownsof2047,2501yoEMqB0Qtq6yHZ9tmL,40
358,Surf Curse,Midnight Cowboy,4I4EUxZ1xbMgnd7fawXiJx,42
359,Homesafe,Save Me,4cxLKXyArEGkk1pXBDeufV,40
360,Breathe Carolina,Drive,763Bw3gIH6tNi6ej5HGq40,44
361,Oso Oso,basking in the glow,4q1XSMs7H4qGz8N1sftxg9,40
362,Set It Off,Go To Bed Angry,5ap6d06bpiKodNMKMwgNuw,43
363,Fall Out Boy,Centuries,1fsXI6na0RSHMqubY5imZJ,46
364,Desert Sessions,Something You Can't See,6K0nWwBoUYSi5SkmrMM7X2,46
365,Yours Truly,Circles,14mBmB265dJ0UHPLXbbM6v,45
366,Breathe Carolina,Like This,6JiMG9HhX3v3jzbPZrMQeP,40
367,Drab Majesty,Ellipsis,1tFQwUUnsotRNBPCupoyQd,43
368,Fall Out Boy,Irresistible,0dlPMffXHEUcMO8yG16bzJ,45
369,Sleeping With Sirens,P.S. Missing You,1pCqmd6baUkApYXghkX98p,43
370,Origami Angel,Doctor Whomst,4udlZkMAIyKsx4PZefD4Yb,40
371,Carousel Kings,Plus Ultra,5WLvGmjfyAEYCvFNsLon0i,42
372,Skegss,Here Comes Your Man (triple j Like A Version),4SevBNJAsLxN1jaEV9nbLo,40
373,PUP,City,2pt0W5H4F0Ih7FhTIsZK27,39
374,Sleeping With Sirens,Blood Lines,2lnki2JLvGHbUgdica1Y45,43
375,DEVO,Working in the Coal Mine,6a6LA7WsHl3Ho7wJKWuQH3,36
376,Set It Off,Raise No Fool,7DwagcjbU3k0Y4wFyqDvW6,42
377,Charly Bliss,Capacity,3BnDZeuKBHTnv4ABHNRKx9,38
378,Metronomy,Whitsand Bay,3MqNmLeDEdrHeNUAtujA0g,50
379,Off With Their Heads,Disappear,0Ccrwow3ZPs4XBawO8fUcp,40
380,88 Fingers Louie,100 Proof,3FoQWvYblnMpgF1D62qcbS,42
381,Papa Roach,Problems,1aSrkCqgVnpRxa5Uy9QV1w,46
382,Drab Majesty,Oxytocin,4iSqjCvzGVL6q7t4yGgCly,42
383,Dance Gavin Dance,"Turn Off the Lights - I'm Watching Back to the Future, Pt. 2",2F3dBr8SRRdOdYkjZdL2Eu,39
384,The Maine,Broken Parts,6SsXkFGiLCbcBmtGoCr1k2,41
385,Crystal Lake,Devilcry,5syGLYhOUtAuXF0l1w3sSi,44
386,Our Last Night,If I Can't Have You,7xoxb0XNpztAlLqgdpQauW,43
387,Screaming Females,Let Me In,5U2djvPDRMcW4JjKuETuWa,44
388,Amyl and The Sniffers,Got You,0V8m45hEJspCCMkAAvEOAh,36
389,Emarosa,Help You Out,37tC0p0GMkXhZdntbWKHdd,41
390,Between You & Me,Famous,7MO169EDH9OLAqHO4XjfQR,43
391,Digitalism,JPEG,7vgiGtKJ0uHroj1iyZwXuH,48
392,Molchat Doma,Звезды,3wyyQ0EjXk35hB9jCBvjvT,48
393,Jimmy Eat World,Surviving,6oKVC61L9Jrd13dvDJJVJr,44
394,Chief State,I'll Be a Mess Without You,4f19llBb0FydWMbeUBLwyF,41
395,The Menzingers,No Penance,51B8N0SoTb3BpOgNyRluDO,39
396,Third Eye Blind,Tropic Scorpio,5HOqd4LrI4WH7yUVEqK75c,39
397,Papa Roach,Top of the World,7tP6VKGHimOtw0uYfuCFJJ,46
398,Sleeping With Sirens,Dying to Believe,6R6Wx9LLkUg639z3OOtUeD,43
399,Jeff Rosenstock,Harvest Moon,1IH9MuJyrJSSDLrZmbLAO4,38
400,Heart Attack Man,Out for Blood,4VgSAJr33E8dkG9bseg1TH,38
401,Jimmy Eat World,All The Way (Stay),7qVnkPY1UPmSeWULwXSW7a,43
402,Squid,Houseplants,3Q1Q4dftyBYbcCa0YFIhUD,49
403,Marianas Trench,Glimmer,0at9NPpQtKkwaWyruZbjop,41
404,Our Last Night,The Leap,7FR49adqEvCw0nrZzmSnGC,43
405,Dance Gavin Dance,Doom & Gloom,54e9RnHu3srfQclZDKyPMm,39
406,Dance Gavin Dance,Death of the Robot with Human Hair,705xP529nka1EOEZ2ZXY0N,39
407,Masaki Suda,Longhope Philia,4tGjrnpvJeZruPiZvltxje,48
408,MxPx,Franco Un-American,7A5rXpePfL7ZPsCozrcUZh,40
409,Seaway,Just What I Needed,1ZhMrafxgoBuLxf5CF1vrH,40
410,Cherry Glazerr,Call Me (feat. Portugal. The Man),2aMqUGxjw1tCcKFxTlRH76,43
411,Desert Sessions,Crucifire,088A0d0aV3nWsBVABC1SHE,47
412,Marianas Trench,Don't Miss Me?,49cMvxwJyXAGHAoXRi1cBn,40
413,Mannequin Pussy,Patience,0xFEpNfqtoBgXeaUDwN6el,39
414,Boys of Fall,Fake Smiles - Bonus Track,1LOUQ2zYmbL9P6Qqmi1SvA,41
415,Seaway,Something Wonderful - Alternate Version,1FIkMqCGPHR04aCLlUuXjb,39
416,Hot Milk,Wide Awake,4fwOJjucGyAIIAMgl5heL1,45
417,Oso Oso,the view,0y89s5WeGWdKS5BIQhACAV,39
418,Weezer,I’m Just Being Honest,1jZ8zhjl5Gvg7AHfKJKDXz,42
419,FIDLAR,Flake,04RQeioLmT8kUmN7d01gMK,42
420,Telltale,Rose,3IpfXGWXrVi7jMgC2QnBUz,41
421,Marianas Trench,Echoes of You,4XBrV9jr6wWNMp0scobPhZ,39
422,Secrets,"My Mind, Myself & I",2VOCs9mei4dFECALcUH2am,40
423,Bilmuri,80/20SKYBEEF,3OMqdAmwe17NWit4YphzIu,39
424,Set It Off,Unopened Windows,3OZRFzq1k5bljp4w7Pi0JX,41
425,black midi,953,1KFB35I79oxWR54uAewV2x,44
426,Emarosa,Hell Of It,5Tfmr1boHXDzl39buJyj8G,40
427,Set It Off,I Want You (Gone),2Eg9Gh1JFuK8Nh5pZzOWvh,41
428,Set It Off,Happy All The Time,65y9gkCzkq6XEzqzrI221z,41
429,Tempers,Capital Pains,57vW15jF44LwcdqyojFga4,43
430,New Found Glory,A Thousand Years,5jikbiarPYHC9fc3lYrHfV,40
431,The Menzingers,Portland,0RD6YLFbgjA8TiOtqqWYN8,38
432,The Menzingers,I Can't Stop Drinking,0NlShBQpT9m8xDzdhJfztc,38
433,Cherry Glazerr,Self Explained,1JP2mMwQF6uYmGN4k6ggRf,40
434,Cherry Glazerr,Ohio,1AYgCKvnLnILwyCG68qNAV,39
435,Broadside,Empty,04tudBOKY1POxZStazKZdS,40
436,Marianas Trench,The Death of Me,0fN3iJa0qbbpFXU0g2B5ya,39
437,Sleeping With Sirens,Another Nightmare,54bgwCbHONVQZunvLlIu4K,42
438,A Day To Remember,Degenerates,5VoQmHWmoXCwfSdlzUIMY3,40
439,Underoath,Loneliness,4xkCSxEc1H7jmrxouGGQ31,41
440,Twenty2,Radio Mind - Extended/Remastered,4F8QttGo3yN0joUa8vN9Q4,35
441,Mayday Parade,I'm With You,4UZLSMZqP8yps8RPpd1zwR,40
442,División Minúscula,Las Luces De Esta Ciudad,1z7Ua3JHgMN5ttBtX5TMlX,38
443,Alien Ant Farm,Smooth Criminal - Re-Recorded - LX Xander Remix,3RkCTajoYGFs1v7739W4SM,42
444,The Wonder Years,Losing My Religion,6wLbbFtRtoWoVXB3PEOHwW,40
445,Better Love,Stay With Me,1XQsbPO6xvK9edK3FiNjpj,38
446,Cage The Elephant,Goodbye,3L53GnqFQYaSyGAcKESXgY,46
447,Origami Angel,666 Flags,2iQ3T5KI7n6sMSNXRBkjSD,38
448,Dance Gavin Dance,The Jiggler,5qYF2ditYEaAPYxepyMjlj,38
449,FIDLAR,Get Off My Rock,12cgh6suCwcpMaUnrvd6SS,40
450,Bilmuri,ASURPRISETOBESUREBUTAWELCOMEONE,0eQ3FJVwzC3eO18ut4y3PM,38
451,SebastiAn,Sober,63igLtZbQx5Ywd8ilYFDTT,47
452,Hands Like Houses,Through Glass (feat. Samsaruh),68GXBO2LcVdLmOMcwPzoRM,41
453,Girlpool,Hire,6RiI88pDWXUBJcRPuNkjHK,39
454,Days N Daze,Damaged Goods,0bGIMOqp5L79ZEUiIb2Il3,37
455,Our Last Night,Losing Sleep,2c8rGm60hRrMxCqEPLClgP,42
456,zebrahead,The Perfect Crime,5rRwE8PjHsBXfvQ2toLAA9,48
457,Silverstein,Still Dreaming (Acoustic),78eBbSqWSyC3huP0YMPoKQ,42
458,Crystal Lake,Lost in Forever,5qMoiOWnzd4s8wyiCw4y0b,43
459,Mal Blum,I Don't Want To,3Kg7a2RbwxaKhLtaa7PI0K,39
460,Slothrust,Double Down - 2019 Mix,6sxtXvoNeOnavXqlIceWch,40
461,The All-American Rejects,Demons,7EyvmqnpETz7x9tCrZo7xm,40
462,White Reaper,1F,0aLHvSnOVvaAFk0o8UL4og,38
463,Origami Angel,The Title Track,6hd9PsMDYaBEkQOjq6F3XH,38
464,Bad Religion,Candidate,3NpXeqnYkOGLSZNsG9SfTj,42
465,Fall Out Boy,Champion,3W2QpAKv3zRnwtiQtFyNPF,43
466,Marianas Trench,Wish You Were Here,7oIulbJzf0hyytjsf5aUH0,38
467,The Maine,Flowers on the Grave,2rsgWz1uCAsUlcjD12axTx,40
468,Yours Truly,I Can't Feel,6c47XUgPtu1Il6qPZGSu81,42
469,White Lies,Tokyo,57PuRFQ41OhhWAFxLh7zXz,53
470,Grayscale,Old Friends,628vZQSNSogPoLP9BjdyXm,38
471,You Me At Six,What's It Like,4UmOAzO9O1xxFQEym6ZcSj,46
472,Crooked Teeth,Beg,5o1NGqtN66A6SCBGPErTiP,41
473,Sleigh Bells,Where Did You Sleep Last Night,7n94AQ0n28PeUfflgFifth,42
474,Crystal Lake,Hail to the Fire,35tcnbLQUoCq0oIXprvUJD,43
475,blink-182,Not Another Christmas Song,22HLihdOv820hEmSRJeHUf,41
476,She Past Away,Asimilasyon,513Btbko3502Gth1g7Seyj,40
477,Bowling For Soup,Two Tickets to Paradise (2006),5iEoETZwnDZKepux6rixhT,38
478,New Found Glory,Cups,4iG3bUKDg0F5bKPGpmHMEU,39
479,Simple Creatures,How To Live,41X1xmHZXkS0oExRBkbjkX,40
480,Silversun Pickups,Neon Wound,3sSkcv7usoVWeEsJ1fnFdi,37
481,Mannequin Pussy,Who You Are,3DHHaUZrjhEV4jTWJYCbB7,38
482,Sleater-Kinney,Can I Go On,33kTpZiXOEs9yQrSzn0cV5,39
483,Show Me the Body,Madonna Rocket,15WUTQUL9L4d3tFHUg6McH,39
484,Deerhunter,Death in Midsummer,3ISC0OWlikS5VyvQNIttlK,45
485,Third Eye Blind,Screamer (feat. Alexis Krauss),0BJRJuiE8evx0iI3CHxHTG,38
486,In Her Own Words,Out of Focus,4UJzEo8ts1DYzJwIS9OPYj,38
487,The Rocket Summer,Shatter Us,61thXogSDJXLZqkWRExIS3,36
488,Youth Fountain,Rose Coloured Glass,6mFvPuirTrgZGN5h6rBews,38
489,Sum 41,The People Vs…,2oWGNem9V4PhlpIbRclo8a,46
490,You vs Yesterday,Both of Us (Acoustic),3f0H369QJR5DR0yzzaCnsz,40
491,The Maine,I Feel It All Over,6xnnQOq9FeToV6SIXX76oi,39
492,"Sincerely, Me",Soak up the Sun,7jmeasfgUACycDwwC1JnE8,38
493,Our Last Night,When Humans Become Our Gods,1trRc4O9Yj0f7gojZ9ZJWY,42
494,Third Eye Blind,The Kids Are Coming (To Take You Down),6tZVAEe2sKtezsaean7wya,38
495,The Menzingers,Farewell Youth,5MY5vwpLk82efEMZmqouAq,37
496,Sleep On It,After Tonight,2hf23pG2ylOyhua5jUH5vz,37
497,Jimmy Eat World,Criminal Energy,1sqEf1JGRZlxQBpSbvLcC0,41
498,Neon Indian,Toyota Man,6tb4Ymmb5ImdsEOWjcEjQH,38
499,Emarosa,IW2DWY,4MdPW87KhyjAhpqIIdKVr5,38
500,Hot Milk,Candy Coated Lie$,06Bj1Ncnz3aYCg0SttBpkU,43
501,Dance Gavin Dance,Demo Team,31sBgQcqpI0zsJUhwFSeJs,37
502,black midi,"Near DT, MI",4uvE9ONuzNsYohejFh3hE4,42
503,The Maine,Tears Won't Cry (ShinjŪ),4ktG4CL6bNGQfMzW5pZLkC,39
504,Bad Religion,Age of Unreason,0SHUIPPbuYSGEJohq2qklH,41
505,Otoboke Beaver,Don't light my fire,18ThXUp9jiQg26iD1w8reE,38
506,Simple Creatures,Lucy,0HDBfWm1x4uvWTHQPJ9IiI,40
507,PVRIS,Hallucinations,2r7NQ3jggLT6KFCrnveX6A,42
508,Otoboke Beaver,datsu . hikage no onna,5nuGaTAKjCcVSEdo4lx3Bb,39
509,Boys Noize,Why Not?,6haUy5Qi95KfP2AlJoF2Yx,44
510,Taking Back Sunday,All Ready To Go,1uGr4ud36BqMCZ2zwDYZCz,37
511,THICK,Your Mom,1RYYWpZAFqkRKAjyp8EKzW,38
512,Mayday Parade,Take This To Heart - Acoustic,5v4qGjZrHIepDAsLGoYU0r,39
513,Arcade Fire,"Baby Mine - From ""Dumbo""/Soundtrack Version",2ufkOFn5LKYNoAdss0GUKR,46
514,Jimmy Eat World,All The Way (Stay),5l0pUBYQ5CpPZWMtRvX26K,42
515,FIDLAR,Called You Twice (feat. K.Flay),1t95dYl1DLpykH9VTszmuH,38
516,Cory Wells,Cement,2NLUz9yivz34Omzme8bQUY,39
517,Third Eye Blind,Walk Like Kings,3Qd07H9ETEETrLklELo9Or,37
518,Boy Harsher,Country Girl,02c3TjBkc4W27LKdCaLGll,42
519,Ceremony,Turn Away the Bad Thing,59SThD88ffhhQ3zGI3WLRD,39
520,Sum 41,Eat You Alive,2rvgD5mWMVTRq1k5ycgkdj,46
521,Waterparks,Dream Boy (JVNA Remix),1T9CNQG15MMJxcvjkWb97Y,38
522,Can't Swim,Power (feat. Frank Carter),1hoNvw0gHJTRYWuFRGuk8I,41
523,Palehound,Killer,0fH8uflwlxMtc7OcyW29Tf,36
524,Bayside,Numb,7Ii2Ris6SvB9IKLbFdtpvm,36
525,The Menzingers,London Drugs,5kofKn8uZVOOapwuOyXpm5,37
526,New Found Glory,Accidentally in Love,6dF8V3HeiLd8X2I2BkxhUV,39
527,Just Friends,Stupid,3sdMZWhtbfwfazzDPyPUgU,37
528,The Murlocs,Comfort Zone,3V1sRkYY4jtSSiXoFTOPZj,35
529,Underoath,Another Life,2nZhWuVO1TtzFmZ6995y0V,41
530,Settle Your Scores,My Reason to Come Back Home 2: Electric Boogaloo,1sK8mNyeNuOfT73apnxqXP,39
531,Surf Curse,Labyrinth,1JGJ3p8iaTvtoXcGYfrRXd,39
532,Crystal Lake,Agony,2Spt7yBJqiSqSNUCcwn0aE,41
533,FIDLAR,Alcohol,0VILlLqAG7LibO0Ov5Lp2E,38
534,Papa Roach,Better Than Life,5AH6pfjTL0ZQXdmDcbhVbo,43
535,Fiersa Besari,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan",5sgRYOTpFZRROlndD460KI,71
536,The Menzingers,Strawberry Mansion,5aLZbXj2vkRKhGvEdnQvsI,36
537,Squid,The Cleaner,5JCJRbheraNHacbn9v1UWg,46
538,Bad Religion,Lose Your Head,1PAPt6Ovo1ljOSG1enpymb,43
539,Weezer,California Snow,58Wd3Ls0INwXuqon4ViW2l,39
540,Divided Minds,Let You Down,3cxlHFSucPIOPv8WN8lAcY,37
541,Origami Angel,The Air Up Here,3RBptDxpH6VntWaNISmPDi,37
542,Otoboke Beaver,S'il vous plait,6NeSiZokIiQwJaqAID41Vy,37
543,La Dispute,RHODONITE AND GRIEF,4XrnXzonp0gE5ImKGsHWZ7,40
544,Niiice.,Blunt Force Marijuana,7hXJ4hueUJmMTlice6akgB,36
545,Simple Creatures,Ether,2epHnV9D5sMPVgUElBsA1Z,39
546,The Red Jumpsuit Apparatus,Trust,3HFjkzOjLxyUNNri8FKlDZ,41
547,The Dangerous Summer,Blind Ambition,41hLoNAwbjqZSTm0fflZLy,37
548,Amyl and The Sniffers,GFY,3fNkIzri8VMwH65rsPqLTA,33
549,Sleeping With Sirens,Agree to Disagree,3llg6uc2Z1OJDUoxqdiWTO,40
550,Like Ghosts,I Wish Things Were Different,5cXnRGaanroOOhwjMRHb7H,37
551,Grayscale,Twilight (My Heaven),3EkFeBY9RmLIKxkJdXpGvi,36
552,The Bridge City Sinners,Through and Through,4P4hQ9Zj5CwA64bmycBMIb,38
553,zebrahead,"When Both Sides Suck, We're All Winners",6gWWwvoKdulgFX4I1wMQLQ,44
554,She Past Away,Ritüel,53STwUcy9VxTLyAVLLGQyy,38
555,Calling All Captains,Fools Gold,52qJVV29G6n6mbqavdCwpt,35
556,Hot Chip,Hungry Child,4oUpMbVekidEUpVWOqWgr7,47
557,Our Last Night,Bury The Hatchet,3hnbrpOOuwifXZXsoL5BO6,40
558,Carousel Kings,Code Breaker (Smile),55ogx4C3oppyxbAPJuBVmO,39
559,Bayside,Tall,0SAWAh2urLpUeUfm94VUZG,36
560,Set It Off,Wolf In Sheep’s Clothing - Acoustic,7k6wAmfKKU1HY09PO3dbtc,39
561,Squid,Match Bet,2Ptv2fH1GB41tTyL811Ag2,45
562,"Slaughter Beach, Dog",Black Oak,0q00rGG1rPeTyR1VdBV5Tu,36
563,Jimmy Eat World,Love Never,2lfp6K5WOQ44IhxD2Wkhr2,40
564,Great Grandpa,Bloom,2AktemCmRjkEOU2ReNuP0r,35
565,Bilmuri,COWPEOPLE,3WAzpzCB4xHM5571gZVs2F,36
566,Assuming We Survive,Too Close,1FGKEqiiZ0UIVGZHwPYgAf,39
567,кис-кис,молчи,4NjcBu9yymywoxK1l9tdBE,61
568,Marianas Trench,Eleonora,1AgGSwTaVhClOMC9MsvFzd,37
569,She Past Away,Durdu Dünya,0rXcRGePzt2vuBjTQnshsL,38
570,Sleeping With Sirens,Leave It All Behind,48JoirWCLQPASvyOLZb6AD,39
571,Emarosa,Comfortable,4ML0oZYv32LH8n33lV9Mcb,38
572,Cherry Glazerr,Juicy Socks,7JXqsXZsjbpvploNrlQkIQ,37
573,Bowling For Soup,Sometimes I Don't Mind,3n2tpHjpeYISrl0GX04E3K,37
574,Red City Radio,Love a Liar,2TcNQxI44lXRu5Hmyqvg0v,39
575,The Dangerous Summer,Starting Over / Slow Down,47r2hNOZY11PQSbpwvPQ1x,37
576,Desert Sessions,"Noses in Roses, Forever",6WsvhUdwTO7h6r29B2Getx,42
577,Millencolin,SOS,7JlEMpVRdzuqiVDuQuS2c0,47
578,Drab Majesty,The Other Side,5EIcgDpGeKT9za6PEuCyoX,38
579,Sleep On It,Hold Your Breath,28ISQuSKSdLqcb5EJh7oO3,35
580,of Montreal,Peace To All Freaks,7mXQwMil4c1MmmRgk8pFeN,41
581,Interpol,Fine Mess,2l5wkI9OklldgBHyQwWgAF,44
582,Alexisonfire,Complicit,2dJaFIQVtnoHmwkwuq8tUw,43
583,"Oh, Weatherly",Without My Ring (I Think I Want You),49bvk6isqsWhWZpdMJ9pnA,38
584,Bilmuri,youareamazingandiloveyou,0jfxtOvyRnAdwsbCymEU9v,36
585,Secondhand Serenade,Find Somebody Else,1LlTzX1bZCwy3EO9fqW0yp,43
586,Broken Social Scene,1972,265nlNqx9HgtYSkX0uft7Z,39
587,You vs Yesterday,Stay,6DQBlZ5d9ihPkqW2A47hZP,39
588,Origami Angel,Skeleton Key,3K9a6cp22vv8LLiS2IgjnN,36
589,Boy Harsher,Come Closer,3qVvpAzQxhXmge9ABSb8DF,41
590,Weezer,Byzantine,7GMaTvzLztGmZPl7Y2FJ0i,38
591,Our Last Night,The Beaten Path,0j5wVgeBC1p1LFW016nj38,39
592,Aaron West and The Roaring Twenties,Just Sign the Papers,1HUwgMGZ4EgVSaYrqvHjzA,36
593,Soft Kill,Tin Foil Drip,3OtkTatZsc4lRNUYd48llc,38
594,Fiddlehead,Get My Mind Right,6U1WCDsl9130XxIUw63NYW,38
595,White Lies,Time To Give,3xFGQGWOVVkeSAVIrYtb9D,50
596,The Bridge City Sinners,Song of the Siren,63DaDB3PZgrO3G38fSZU6C,38
597,PUP,Kids,3B2FeobPJ5LPVdF0H40Kgf,35
598,Bilmuri,spacesbetweenlettersarecool,54ZwZOookZqcKqJ123od2t,36
599,Teenage Bottlerocket,I Wanna Be a Dog,0eQKmKinNwT4zBMElMC8u7,37
600,Boston Manor,England's Dreaming - Acoustic,3Ntxgo0ZdulIVp2OnLKI9a,40
601,Albert Hammond Jr,Fast Times,6b7B92At6GcqZwndlhpSH7,40
602,Breathe Carolina,Better,0ntILjOZhIxH9yXhhaGxJ6,39
603,Holy Ghost!,Heaven Knows What,0YZtCtreYwNUVzQk88bNAY,38
604,Reignwolf,Wanna Don't Wanna,2oHVOT0JHfD5YXYDklofjI,43
605,Hot Chip,Positive,31DKOjIs3TJbEciiGom3pV,46
606,PVRIS,Death of Me,4CNfeqKl55ZoEpG8L6o2QY,40
607,Tiger Army,Last Ride,7vW7D1uPPSw6V7kt9VJL6S,36
608,"Black Country, New Road",Sunglasses,65UwL8cFTFyMA8uh1nr95p,44
609,Grayscale,What’s On Your Mind,3pMTbWVukdaYujfhUTqAk9,36
610,Point North,Wasted Art,5MVLQhFsXenhSODyAv57Ke,36
611,WAAX,Labrador,0bxuV9VOE5iARolyiQyrxZ,47
612,Microwave,Leather Daddy,70RfJ89j3kqOP1kQ9plOOy,35
613,PNAU,Solid Gold - Jesse Perez's Poolside Radio Mix,7hGl1ltB6ROzH6bbnQB2ur,45
614,Albert Hammond Jr,More to Life,1UrvESEfYBjNB6otQWdyRj,40
615,Local News Legend,Neutral Spirit Hotel,6DQORKsL2JAoRz3q3Vo3hS,35
616,Thee Oh Sees,The Daily Heavy,148W3h6z1ItcYiKSA79K8L,38
617,Miami Horror,Restless,5Mwd1Um2wVfwlwhDKqOlzq,45
618,black midi,Ducter,5JMGdYY6bjPprAGtTBmFkb,43
619,Iggy Pop,Loves Missing,78W2JgujSHp98M87UJkcjM,34
620,"Sincerely, Me",It's Okay to Be Me,0VyH9lE9O40A12YhwMCPIz,38
621,Origami Angel,Welcome to...,4fFiXfYW8JTyWwysayiNUf,36
622,Breathe Carolina,July,2WXGuqDgg7OGHJcJ2KpHAt,36
623,This Wild Life,Wicked Game,1p0iZnrjAqEBRMLEeLjrC2,38
624,Bayside,Medication,1kmWqFeMkgvSp2YMUpSwWc,35
625,Great Grandpa,Dark Green Water,7at9R8GFWtbh4dgSOFL1Sr,34
626,Thee Oh Sees,Snickersnee,2quPNrSTt1U9EVnuqiDg80,38
627,Weezer,Piece of Cake,0tw264c88zCZp61VyD8ryf,38
628,Billy Talent,Forgiveness I + II,7nH8QIBK6MhLRw4hGnLkrT,37
629,Grayscale,Tommy’s Song,53oXV8xhQKmCY43EcFcI8c,36
630,Silversun Pickups,Straw Man,07tGjGpEudvgoffoOHW6rX,35
631,Yours Truly,Delusional Paradise,3gkBtZfTuOAeQMN4z0D3yH,40
632,Brave the Sea,Siren's Song,3DwmrfjOBJSD5URRaTFWEs,37
633,The Bouncing Souls,Here's To Us,5FPqsuveLITGgSFzJft2wn,38
634,Capstan,Fix,7ttNC7FTDJdwe05tEwkbxz,35
635,The Maine,One Sunset,6XFQVTn3OLs8XZrQJ5hHAM,37
636,Broadside,King of Nothing,6sPXo5wTA3IKBK2mOJbUbY,36
637,Grayscale,Desert Queen,0el3gj9B6hdL4AzjhIpSTb,36
638,Band Of Skulls,Love Is All You Love,3BV9kxFv3AaxPvQsDqRlT6,35
639,Holy Ghost!,Do This,5EQahqOxSmRRdNspgePThf,40
640,illuminati hotties,I Wanna Keep Yr Dog,4gli3SB5wqITjaxTsydxIi,35
641,Mareux,The Perfect Girl,6J4XizhuOlKmPWykPrHIrV,41
642,Metronomy,Insecurity,6SN2BDBPcvKg5VdBltYJba,47
643,Point North,Better,5RB0GQOYufmlamEFsehLEM,36
644,Youth Fountain,Deadlocked,6cpCdRXqwQk5ockwPu4Jud,35
645,FIDLAR,Good Times Are Over,6khRQeDRSrCOhW3NQaHh4t,36
646,zebrahead,We’re Not Alright,3CPm8pViOWEUtCTI4qrWGu,43
647,Pedro The Lion,Yellow Bike,1oRIrJIz2ijCG3NYqFLHuo,34
648,Taking Back Sunday,A Decade Under The Influence - Acoustic,6c6vG7r3RWpiuIrawHNpd7,36
649,Movements,Colorblind - Acoustic,0Q0ZwpPIBqGFQGQy415wpX,36
650,The Bridge City Sinners,Kreacher,71RzsYBvhzEPc7Am2fGDVe,37
651,Thirty Seconds To Mars,The Kill (Bury Me),54bzhkAeWNCzl6Reh4h8pV,34
652,Tiger Army,Beyond The Veil,5wW50T3h2AnaQXp6rUALtg,35
653,Amyl and The Sniffers,Gacked On Anger,5pobbXTYJyoC6PMbovlVV9,31
654,Mannequin Pussy,In Love Again,3r7p1yUo7SZIU8xPZS1UC9,35
655,In Her Own Words,February Weather,3ybcrkT0uv8xR5uBiSSy8g,35
656,Angel Du$t,Bang My Drum,4DLO5ekseKeJwcFv6MgERV,36
657,White Reaper,Headwind,4Y8nzX8S2e6ft2fUuzpJGh,35
658,Third Eye Blind,Turn Me On,545vHYCnxwW7hl5NCXwz2Q,35
659,Origami Angel,Say Less,1OaxNRElmUYeg84ZqBGIr0,35
660,Cage The Elephant,House Of Glass,6PntjGhsLWsNlWfXnazHIY,38
661,Battles,Fort Greene Park,11eISvsC6DWrv3PxydLjAe,39
662,Days N Daze,Self Destructive Anthem,2ORSphUbzkWxdQsJk6LELt,34
663,Oso Oso,dig,2cweaYZ6Z90XlHGQXeZeL3,35
664,Sleater-Kinney,Hurry On Home,6EUSmVljC3J77F8SHpthqm,35
665,Scary Kids Scaring Kids,Loved Forever,0Aj2dog1zwZPX3lKDh8nOf,35
666,Grayscale,In My Arms,6moYp4VsGPpfnJbWjbE5Sc,35
667,Driveways,Motions,5p1PQOz5uCa2oMRKkX0oKI,37
668,Mannequin Pussy,Cream,5VJ3TBLhxLYGVGAYJYq45B,35
669,Wilmette,Winter Stay (feat. Safe Bet),1evesj8EvfHm0Bet0Pj0SA,34
670,Jimmy Eat World,Delivery,3MY5hKy9nT2D1gEdg3UFVv,37
671,Drab Majesty,Noise of the Void,4EpWrExrANlVHJm4iYhM7g,38
