,artist_name,track_name,track_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
17468,Alessia Cara,October,736B63TZx939yQZUXl7TMa,2019,0.735,0.531,0,-7.845,1,0.0293,0.342,6.24e-06,0.0867,0.642,106.985,240907,4
17469,Rhys Lewis,No Right To Love You - Acoustic,48ZuloVdRcBiAgC4HMYmrI,2019,0.531,0.269,1,-10.6,1,0.0406,0.866,0.0,0.116,0.52,84.186,229557,4
17470,ATEEZ,Wave,28xjm4FnnGI4Xnds7VoNSl,2019,0.624,0.86,1,-3.346,1,0.0387,0.0886,1.1e-05,0.123,0.447,99.968,203933,4
17471,Ed Sheeran,Put It All on Me (feat. Ella Mai),5T03itPFOPGGkvVPvPiyla,2019,0.627,0.594,7,-8.306,1,0.0479,0.256,0.0,0.373,0.388,101.007,197093,4
17472,Camilo,No Te Vayas,4k9byIhs9ppbYWE22waJMB,2019,0.766,0.721,6,-4.46,0,0.0738,0.0527,0.0,0.128,0.81,92.001,201227,4
17473,Curlybamm,Song to You,3SQjGI2Nc1WettfiYo0CbK,2019,0.507,0.426,9,-9.657,1,0.0607,0.787,0.0,0.0895,0.353,129.699,195866,4
17474,The Stupendium,The Fine Print,73MWNenV7mQGUdXB8npY4H,2019,0.764,0.905,0,-4.114,1,0.194,0.293,0.0,0.584,0.772,91.047,274286,4
17475,Iggy Azalea,Started,4NOFSrIM6LhBl2MyKvFVtp,2019,0.861,0.693,11,-6.052,0,0.313,0.082,0.0,0.07,0.772,165.036,186605,4
17476,Shawn Mendes,If I Can't Have You - Gryffin Remix,1IXGILkPm0tOCNeq00kCPa,2019,0.642,0.818,2,-4.552,1,0.032,0.0567,0.0,0.0919,0.59,124.957,253040,4
17477,Adventure Time,I'm Just Your Problem (feat. Olivia Olson),2vJXkBYTfhmszE7ggfDc9E,2019,0.481,0.236,7,-16.22,1,0.045,0.814,2.95e-05,0.116,0.378,89.531,116811,3
17478,The Japanese House,Maybe You're the Reason,5Po5YmT4RhawSeqNXx5m0o,2019,0.621,0.762,5,-6.376,1,0.0328,0.106,2.71e-06,0.302,0.395,95.014,218936,4
17479,Saint Motel,Van Horn,4UgLRXh1z9NorzrdawpIgj,2019,0.642,0.807,8,-4.57,1,0.0421,0.00285,1.73e-05,0.186,0.423,124.523,161120,4
17480,Kiana Ledé,EX - Remix,4LfoYkTuIPgJ2RlNkN5P5C,2019,0.775,0.537,0,-6.978,1,0.141,0.326,0.0,0.0792,0.403,73.484,196133,4
17481,Sabrina Claudio,Truth Is,2AAL4PF8WtOgHKHajUBbwh,2019,0.645,0.726,4,-3.402,0,0.0691,0.585,0.000451,0.112,0.158,129.908,212010,3
17482,Ann Marie,Secret (feat. YK Osiris),05vYyIXiC3rzcY1tl7kOeD,2019,0.738,0.617,1,-6.775,0,0.0514,0.511,0.0,0.201,0.783,130.096,179147,4
17483,Noah Kahan,Cynic,6IW6mD0OrfYXXkTgdLBQ83,2019,0.784,0.692,5,-5.634,1,0.0337,0.23,1.07e-06,0.325,0.962,103.008,208493,4
17484,Boy In Space,7UP,4cB00WOFuQFLoDpnydcx8c,2019,0.616,0.469,0,-7.38,1,0.027,0.0167,0.0,0.111,0.233,135.035,203555,4
17485,Nina Nesbitt,Is It Really Me You're Missing,2lgyZWQSJWmswrLJyM27kB,2019,0.535,0.297,6,-6.043,1,0.0665,0.653,0.0,0.118,0.0492,147.569,232800,4
17486,pewdiepie,Congratulations,6WaogiItGdUTm490XN4QKJ,2019,0.7,0.795,5,-9.019,0,0.151,0.16,0.0,0.354,0.696,136.018,248354,4
17487,Rex Orange County,10/10,4tVphly4D1PB8tJC9gHMcJ,2019,0.487,0.909,10,-4.092,1,0.0994,0.302,2.91e-05,0.0781,0.293,187.829,146093,4
17488,Matthew Mole,Take Yours,6wwu8cc0nP60ha0biRmqGY,2019,0.682,0.566,3,-6.962,1,0.0472,0.358,0.0445,0.0557,0.815,134.992,228893,4
17489,iann dior,what is real,5aiQauYlyOli4galt8uvPR,2019,0.626,0.769,1,-4.48,1,0.0343,0.224,0.0,0.116,0.446,93.483,134819,4
17490,Tom MacDonald,I Hate Hip-Hop,3amKj48hT2lYv4uzoLtBov,2019,0.755,0.774,4,-4.903,0,0.299,0.0168,0.0,0.0719,0.669,80.003,246187,4
17491,SLANDER,Potions,5uGCoNepb3NfYHzdVDXQtC,2019,0.545,0.323,3,-12.006,1,0.0391,0.102,2.74e-06,0.107,0.193,149.941,215200,4
17492,Marc Anthony,Parecen Viernes,0dqfl4l45vqw2TnNrnbsy0,2019,0.658,0.863,7,-3.575,0,0.0352,0.287,1.53e-05,0.16,0.967,96.499,268440,4
17493,Summer Walker,Like It (with 6LACK),4CNzuSQoL5jgCxzYmuMvcz,2019,0.707,0.608,5,-3.841,1,0.213,0.201,0.0,0.121,0.607,129.872,171840,4
17494,ATEEZ,Say My Name,2UP7KnRSvc4taXbjOoSX0f,2019,0.634,0.9,6,-2.614,0,0.0583,0.212,0.0,0.317,0.623,152.968,222024,4
17495,UMI,Down to Earth,5QzdYVqeAPnlBfbuJQ2AaO,2019,0.609,0.335,0,-9.378,1,0.0372,0.236,0.0,0.0595,0.342,85.077,201933,4
17496,Clairo,Feel Something,27vN7hM1uXKgkjtSCwKkkb,2019,0.474,0.439,1,-10.107,1,0.0541,0.447,0.000178,0.113,0.222,114.856,176800,4
17497,FINNEAS,Claudia,04oG24PjVs59q72Id8wXFK,2019,0.812,0.447,11,-7.629,0,0.0765,0.552,0.0,0.323,0.703,125.075,161876,4
17498,Chelsea Cutler,please,0TzeZppPwhEhySYaNRulr9,2019,0.718,0.166,6,-15.82,0,0.0344,0.887,0.0216,0.131,0.237,97.947,219067,4
17499,CHUNG HA,Gotta Go,0xq4ZTcmwBfkPGo4RRKmMe,2019,0.53,0.829,3,-2.526,0,0.0445,0.0741,0.0,0.0993,0.423,101.85,221813,4
17500,A R I Z O N A,Find Someone,3nZBR8LOcyeKa9GO7ZdDoG,2019,0.788,0.685,0,-5.874,1,0.028,0.0263,0.000126,0.111,0.599,124.001,188588,4
17501,Danny Gokey,Haven't Seen It Yet,1JVefYHGnKd8ZjyaqWmTpz,2019,0.619,0.686,2,-6.534,1,0.0506,0.167,0.0,0.114,0.609,139.916,244067,4
17502,Snakehips,Summer Fade (feat. Anna of the North),3UIGE2FXaUUcYWA31Og0XO,2019,0.618,0.657,10,-5.176,1,0.0594,0.00378,0.0179,0.223,0.457,179.913,204711,4
17503,Briston Maroney,Caroline,3S5mohVxC0Xuj0tgZ7vU7g,2019,0.506,0.456,7,-10.635,1,0.0479,0.726,3.74e-05,0.11,0.406,149.6,205049,4
17504,iann dior,pouring,0TUaamDhcVNoQg7yoCYb47,2019,0.568,0.656,9,-8.751,1,0.0495,0.00334,0.0,0.254,0.203,174.853,112457,4
17505,Rhys Lewis,Things You Can't Change,4PBz2XQqKs9KICMO69iaiH,2019,0.757,0.381,1,-7.573,1,0.0381,0.578,0.0,0.104,0.527,84.989,199537,4
17506,Fabolous,Cold Summer,5SKIBkIzbsAYDo5LOQ9f2u,2019,0.537,0.736,11,-8.276,0,0.299,0.576,0.0,0.0682,0.398,87.75,268720,4
17507,Tyga,Haute (feat. J Balvin & Chris Brown),1rYC34UUszS0QzzECNRhYb,2019,0.946,0.723,9,-3.692,1,0.114,0.0778,0.0,0.0608,0.349,102.956,160877,4
17508,Rex Orange County,It Gets Better,6lxJDscGCALBzA0BdhGCiL,2019,0.705,0.379,5,-8.488,1,0.0319,0.482,0.0,0.0684,0.521,121.995,212893,4
17509,JP Cooper,Sing It With Me,60DwQiwwglVkTkTwDTTEId,2019,0.54,0.793,5,-4.379,1,0.0493,0.0744,0.0,0.354,0.399,112.219,201199,4
17510,Charli XCX,Blame It on Your Love (feat. Lizzo),1MfuskV4ODUp14C2dnyPgW,2019,0.716,0.757,5,-2.666,1,0.0487,0.0249,0.0,0.286,0.558,100.007,191114,4
17511,Maren Morris,Make Out With Me,1XfDYxQ8o7yZN7lbKECwHE,2019,0.351,0.65,10,-6.47,1,0.0795,0.715,0.0,0.351,0.645,66.745,136547,4
17512,Dean Lewis,7 Minutes,2BkyYZmU4JuWW2sYi9EzpC,2019,0.613,0.739,10,-6.478,1,0.0311,0.526,0.0,0.149,0.712,104.966,211453,4
17513,Sofia Carson,One Kiss,0v2gYvWbmabBYaTlOWi5fi,2019,0.678,0.793,7,-4.479,1,0.0318,0.00154,0.205,0.0649,0.913,140.013,149120,4
17514,Danny Ocean,Dime tú,6z8sQFj47s9ZG0Ls1k9Gct,2019,0.831,0.648,2,-8.433,1,0.0438,0.581,0.0,0.114,0.171,117.98,210302,4
17515,Lewis Capaldi,Maybe,5HU2B0yEnvg5EUB8FWeoda,2019,0.681,0.636,4,-5.485,1,0.0409,0.65,0.0,0.258,0.341,96.966,210116,4
17516,Christian Leave,Darling,2Fw4gGClr8zVFZVwIRjyWK,2019,0.659,0.55,0,-7.641,1,0.0505,0.18,0.00497,0.209,0.202,128.932,165578,4
17517,Alina Baraz,Floating (feat. Khalid) [filous Remix],3Vtl4Xc9cKVs1UoenXtScn,2019,0.757,0.614,4,-6.828,1,0.126,0.472,0.0,0.161,0.616,90.523,200865,4
17518,Jacquees,Risk It All (feat. Tory Lanez),7ncVTZ86MJQZK1FuW4hWLs,2019,0.495,0.719,4,-6.84,0,0.131,0.133,0.0,0.152,0.323,94.782,206893,4
17519,Logic,Icy (feat. Gucci Mane),2FzgbCcszptrQpdJOr2Soi,2019,0.827,0.522,7,-4.866,1,0.0845,0.163,1.19e-06,0.109,0.477,151.99,265267,4
17520,Joyner Lucas,ADHD,5L0X8T8HNaUAIYw1oofg1M,2019,0.574,0.788,10,-6.778,1,0.0638,0.0156,0.0,0.37,0.34,83.94,205803,4
17521,The Head and the Heart,Missed Connection,4R9KztunyNTH13KtAqePLp,2019,0.669,0.789,0,-5.134,1,0.052,0.0117,4.72e-06,0.387,0.542,87.57,195312,4
17522,Dermot Kennedy,Rome,2ZwihAP8zB5XX1CmYIOBbF,2019,0.485,0.541,8,-5.596,1,0.0481,0.506,0.0,0.113,0.13,103.006,202347,4
17523,Lewis Capaldi,Hold Me While You Wait - Recorded at Spotify Studios NYC,4XJ2SmdXNTkMkkx6PFPU8m,2019,0.733,0.282,4,-9.793,0,0.0391,0.823,0.0,0.101,0.338,108.039,204815,4
17524,Becky G,La Respuesta,2fOjendzUzepHwR9QrVyYF,2019,0.757,0.832,4,-3.674,0,0.229,0.127,0.0,0.167,0.53,180.05,182400,4
17525,Alec Benjamin,Let Me Down Slowly (feat. Alessia Cara),1roCmBlcpV7LzsmB7pmCyt,2019,0.655,0.569,1,-5.018,0,0.0349,0.716,7.4e-06,0.135,0.44,150.267,169175,4
17526,Drake,Omertà,3kCwyvhvVTyehIzYN2I0nF,2019,0.646,0.899,6,-2.232,1,0.298,0.0337,0.0,0.232,0.685,164.119,219507,4
17527,Camila Cabello,Living Proof,1jg9clsGCDqOumfS0X5xm9,2019,0.735,0.514,7,-5.464,1,0.082,0.109,0.0,0.359,0.517,77.566,194440,4
17528,Andy Grammer,Some Girl,3Cn324qhZyTLKGgPeYPccP,2019,0.501,0.537,1,-7.405,0,0.142,0.0691,0.0,0.125,0.151,135.944,175643,4
17529,Why Don't We,Don't Change,5GGEJhZ5xjbU7UhSlipuoq,2019,0.794,0.621,10,-4.935,0,0.168,0.206,0.0,0.103,0.237,106.053,176408,4
17530,Mabel,Don't Call Me Up - R3HAB Remix,0goj2jVaUvxQP2zsyt7Xol,2019,0.752,0.812,6,-4.41,0,0.183,0.287,2.45e-05,0.0897,0.58,108.05,153333,4
17531,Lewis Capaldi,Hollywood,5uGjeXi3epIE8N2ITkxIQ5,2019,0.723,0.669,10,-4.897,1,0.0527,0.553,0.0,0.0959,0.732,125.038,191844,4
17532,Waterparks,Turbulent,4ig3DcNoj3UfPdhL2Rw9J1,2019,0.532,0.841,4,-4.993,0,0.172,0.0272,0.0,0.136,0.23,172.004,162577,4
17533,Logic,Still Ballin (feat. Wiz Khalifa),199Dz9IgqKekyiRy3LBnHn,2019,0.79,0.677,7,-5.27,1,0.104,0.0151,1.06e-05,0.169,0.75,160.001,239987,4
17534,E-40,Chase The Money,3rnDyg4f2oRsWmXdZVFD1Y,2019,0.893,0.776,11,-5.356,1,0.293,0.00607,0.0,0.103,0.229,91.987,284439,4
17535,3LAU,Better With You,3D37T7euWvVJ45evRmriIh,2019,0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,192941,4
17536,Catie Turner,Prom Queen,0ITXmHlbxaWC7yHbjSWlvW,2019,0.487,0.184,0,-10.405,1,0.0377,0.634,0.0,0.15,0.274,112.365,240508,4
17537,Chris Brown,Come Together (feat. H.E.R.),1IRU2kqvCmmySoB0ywJTmI,2019,0.505,0.597,3,-6.21,0,0.0686,0.0725,0.0,0.0954,0.239,82.134,234147,4
17538,Surfaces,This View,4O7caZhpneiM52gAlCsTpq,2019,0.812,0.769,6,-5.581,1,0.0442,0.0936,0.0,0.0621,0.782,133.023,162406,4
17539,Kali Uchis,Solita,555ix1gW9A1QtXoVfCPbfB,2019,0.566,0.666,5,-5.742,0,0.163,0.0161,1.99e-05,0.231,0.394,121.998,177727,5
17540,Danielle Bradbery,Shallow,6ysfrXnADdeTtW20oSybln,2019,0.561,0.673,7,-4.186,1,0.0278,0.232,0.0,0.0829,0.326,95.989,207747,4
17541,Jax Jones,All Day And Night,5naYe7rLMZcLfO1DKg48MK,2019,0.567,0.765,1,-4.107,0,0.108,0.317,0.0,0.14,0.541,121.924,169467,4
17542,Bazzi,No Way!,0yYwS7CXKIPC4kWPvZQfsT,2019,0.665,0.709,1,-4.117,0,0.0407,0.174,0.0,0.142,0.357,76.058,112105,4
17543,Iggy Azalea,Sally Walker,1bPoQ1zaUWZmiYrckwfulU,2019,0.905,0.492,8,-8.953,0,0.0936,0.0177,0.0,0.0994,0.605,140.076,178993,4
17544,CHUNG HA,Snapping,7JCi89HGiURxFpr6NITY7q,2019,0.751,0.726,8,-3.499,0,0.038,0.0706,3.42e-06,0.278,0.581,104.914,213164,4
17545,Joy Williams,The Trouble with Wanting,5ZUObJNpVt2l9GogUSfALc,2019,0.396,0.198,2,-9.096,1,0.031,0.912,0.0,0.0972,0.19,138.624,235587,3
17546,IU,Blueming,4Dr2hJ3EnVh2Aaot6fRwDO,2019,0.819,0.674,0,-3.145,1,0.0587,0.0849,0.0,0.0667,0.682,106.032,217053,4
17547,NCT DREAM,Don’t Need Your Love,7oEm5Q1virEUB9H0XjWZzF,2019,0.619,0.881,7,-4.683,1,0.0834,0.0632,0.0,0.103,0.769,160.145,201880,3
17548,Julia Michaels,If You Need Me,3dqcHUPGMQD5baOC5Ylp7L,2019,0.483,0.766,0,-6.894,0,0.0846,0.423,0.0,0.0985,0.552,147.701,216080,4
17549,The Lumineers,Salt And The Sea,5EKqsMU2tn1iAYNQF8h0ll,2019,0.63,0.31,9,-9.253,1,0.028,0.704,0.0011,0.128,0.0712,93.067,270893,4
17550,Kiana Ledé,Bouncin (feat. Offset),1YWnrz4pqjtt2zlEOuDIFg,2019,0.942,0.557,8,-8.433,1,0.307,0.15,2.97e-05,0.103,0.77,100.986,172493,4
17551,Matisse,Eres Tú,4tRFdhdqMUkGfnAkis3lNv,2019,0.566,0.486,9,-8.583,1,0.0299,0.268,0.0,0.111,0.349,145.923,218232,4
17552,Rex Orange County,New House,79yScU3wNnv2yPF3awYqnU,2019,0.402,0.378,1,-8.682,0,0.0436,0.807,0.0,0.242,0.317,73.262,199052,4
17553,Jonas Brothers,"Greenlight - From ""Songland""",5HgbcQFIHjNcn46w8ORwhu,2019,0.741,0.546,5,-9.122,0,0.0713,0.0369,0.0,0.0733,0.689,141.978,180400,4
17554,Alina Baraz,To Me,70izrPPF9I7fqCOChXsc30,2019,0.273,0.557,1,-9.812,1,0.0445,0.421,0.24,0.0885,0.0398,77.996,257055,4
17555,blink-182,Darkside,39n1y2JqVOPIdfUeLqzgfl,2019,0.497,0.923,4,-3.04,1,0.11,0.00627,0.0,0.082,0.545,155.11,180960,4
17556,HRVY,Million Ways,3wuR0YSNdT9rgWfFi1lctv,2019,0.645,0.803,6,-4.819,1,0.034,0.0312,0.0,0.13,0.471,106.03,169887,4
17557,Justin Jesso,Bigger Than,5X73AYzzEE5Di0JwcQKt9N,2019,0.421,0.669,4,-4.724,1,0.127,0.151,0.0,0.635,0.326,175.788,208013,4
17558,Big Sean,Overtime,2IoVnTEyj8NdFBpWoEFrMZ,2019,0.468,0.837,1,-5.654,1,0.381,0.187,0.0,0.687,0.605,95.47,203653,3
17559,2 Chainz,Rule The World (feat. Ariana Grande),1R6VwZ8TuHRzxZUxe88n4I,2019,0.592,0.584,8,-6.232,0,0.0893,0.158,2.63e-06,0.132,0.447,88.073,245893,4
17560,Hopsin,Picasso,5Es5pG548uc04wSlpBKlUN,2019,0.606,0.795,2,-6.619,1,0.426,0.31,0.0,0.272,0.608,165.212,197877,4
17561,Ed Sheeran,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),4vIKzWqtn44umal5jXq4wE,2019,0.778,0.589,8,-5.548,1,0.269,0.467,0.0,0.0902,0.513,98.001,212307,4
17562,SiR,That's Why I Love You (feat. Sabrina Claudio),3Ku9kSWtDQPC8bSWpHR7z0,2019,0.634,0.496,3,-6.077,0,0.292,0.333,0.0,0.13,0.546,119.627,241747,4
17563,88rising,La La Lost You,5Htq8DDDN0Xce9MwqzAzui,2019,0.721,0.582,2,-8.251,1,0.0411,0.315,0.000559,0.065,0.487,100.083,200000,4
17564,LAUNDRY DAY,FRIENDS,3usbnvDFtOhY09cRNar8Zg,2019,0.522,0.554,5,-6.978,1,0.029,0.49,1.04e-05,0.155,0.512,87.051,266472,4
17565,Cazzu,Nada,7DOh0tBGnyMt6C5OO7o8Yq,2019,0.898,0.543,6,-8.317,0,0.121,0.343,0.000623,0.338,0.359,98.992,305114,4
17566,Machine Gun Kelly,Burning Memories (feat. Lil Skies),1xGxSCtX96DB7inpF2wKIS,2019,0.558,0.592,0,-8.104,0,0.153,0.15,0.0,0.123,0.398,80.788,216295,4
17567,Summer Walker,Over It,0csmcZqM3uTKfjxehw0Lw2,2019,0.63,0.437,4,-8.113,0,0.125,0.231,0.0,0.0885,0.455,131.996,131107,4
17568,Ella Henderson,Friends,18RdChpgvaAO7GXDjLks2B,2019,0.747,0.537,10,-5.76,1,0.0413,0.198,1.26e-05,0.18,0.453,97.056,178299,4
17569,DJ Snake,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",5w8wL9IpVlOerzOzOvkjvG,2019,0.785,0.726,2,-4.209,1,0.0387,0.0739,4.01e-06,0.316,0.181,119.963,248053,4
17570,Joy Williams,Front Porch,5sVyefkGgQeYCgnqr4KslQ,2019,0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44,231813,4
17571,Hozier,Sunlight,4zvvvHm0b5CBl37tocxm7n,2019,0.464,0.559,7,-4.209,0,0.0287,0.368,0.000176,0.106,0.368,115.349,257347,4
17572,Of Monsters and Men,Alligator,797qMUoU74C6xc45n2vAMK,2019,0.581,0.934,8,-5.511,1,0.0547,0.000169,0.00297,0.0901,0.391,120.024,184027,4
17573,THE DRIVER ERA,Afterglow,2KKBlK4IZUdjlJ7F0WGzU6,2019,0.704,0.599,6,-7.349,1,0.0536,0.443,0.0,0.147,0.789,128.023,191008,4
17574,Machine Gun Kelly,Waste Love (feat. Madison Love),581geNTL8gGJE3MEPY5tcE,2019,0.617,0.7,9,-6.715,0,0.042,0.0155,7.23e-06,0.0935,0.315,150.002,196141,4
17575,Sofia Reyes,R.I.P. (feat. Rita Ora & Anitta),6JqpFboOH2bq9pzaYbkKBn,2019,0.764,0.752,8,-3.713,0,0.0711,0.18,0.0,0.0701,0.698,100.066,187200,4
17576,iann dior,cutthroat,6Dww26l37RgujIGsfDmDLp,2019,0.659,0.594,2,-5.785,1,0.0496,0.116,0.0,0.104,0.232,77.994,210808,4
17577,Marshmello,Light It Up (with Tyga & Chris Brown),4Q8aDd3H6LF8t4eY7So9O8,2019,0.81,0.625,11,-3.593,0,0.071,0.0407,1.53e-06,0.118,0.598,100.019,137448,4
17578,XYLØ,yes & no,6UVZo6UKUZC1J2KPP3IIwQ,2019,0.835,0.505,8,-5.834,0,0.168,0.286,0.00219,0.198,0.665,118.021,178983,4
17579,FLETCHER,I Fall Apart - Recorded At Electric Lady Studios NYC,0MVvZYjUh20I13vor30dYe,2019,0.447,0.4,1,-8.462,0,0.0285,0.159,4.09e-06,0.153,0.164,75.959,231630,4
17580,King Princess,Hit the Back,3Arv0bXiHn3xNxe5YbqQOr,2019,0.578,0.784,7,-5.38,1,0.0905,0.106,0.00134,0.126,0.254,113.452,203827,4
17581,Lil Nas X,C7osure (You Like),4no0eHn4fEB7tN1yZSXMma,2019,0.847,0.742,8,-5.515,0,0.247,0.397,0.0,0.135,0.56,133.989,148653,4
17582,Emily Burns,Is It Just Me?,1o2E5CwlBWuVElc41EqOSU,2019,0.716,0.316,1,-6.902,0,0.0505,0.746,0.0,0.104,0.243,73.037,203731,4
17583,Destiny Rogers,Tomboy,5Ti3fqGTfjUsSdylFNy0Ng,2019,0.644,0.645,0,-5.437,0,0.0557,0.423,0.00512,0.116,0.459,77.998,203446,4
17584,Witt Lowry,Crash,44Ntnebxz8ncM6NqCWBlDB,2019,0.561,0.602,11,-7.455,0,0.287,0.287,0.0,0.256,0.637,153.795,260298,4
17585,A$AP Ferg,WAM,7f2HHmhlbdkW5f9Ge26qny,2019,0.838,0.624,1,-4.557,0,0.228,0.0624,0.0,0.217,0.117,95.936,157587,4
17586,Lil Skies,Bad Girls (feat. Gucci Mane),0hCHNYL8ApQCGNwJrYN1FY,2019,0.771,0.761,1,-4.727,0,0.047,0.208,0.0,0.091,0.277,131.01,219664,4
17587,Sia,"No New Friends (feat. Sia, Diplo, and Labrinth)",6Dma0t0hOe6Bd6u5YRKF3n,2019,0.725,0.703,7,-4.641,1,0.0466,0.0632,0.000251,0.14,0.638,106.032,175827,4
17588,Lil Skies,Going Off,54ZqhUs07RGbmaLlWQeAsS,2019,0.795,0.726,1,-5.95,1,0.077,0.171,0.0,0.12,0.335,84.509,173254,4
17589,Sigala,We Got Love,35mMXfym6C9VOTUVrcKKZp,2019,0.722,0.812,9,-3.352,0,0.0924,0.0205,2.51e-05,0.131,0.657,124.909,213041,4
17590,Matisse,Primer Avión,1CaBwYdWhxUeE4j3w0WqbL,2019,0.638,0.59,0,-6.203,1,0.232,0.184,3.39e-06,0.139,0.449,165.97,183362,4
17591,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,19TOAlTFq0NDHvUPQR0tkr,2019,0.845,0.766,2,-5.727,0,0.0658,0.212,0.0,0.111,0.782,114.054,195924,4
17592,Train,Mai Tais (feat. Skylar Grey),58e08QJdz9zs7AY2KiiHBt,2019,0.6,0.701,11,-6.035,1,0.0606,0.139,1.21e-06,0.12,0.723,163.975,224813,4
17593,Sebastian Yatra,Un Año,5BDP2tky8oMQJPS33frKVp,2019,0.771,0.382,1,-6.808,0,0.0514,0.148,0.0,0.104,0.535,94.931,164440,4
17594,Tessa Violet,Bad Ideas,41K8qlXVHE5cDv7eifdk4G,2019,0.786,0.523,0,-7.583,0,0.21,0.622,0.000671,0.0978,0.379,80.042,179173,4
17595,Yoke Lore,Chin Up,4N001yHNZwq5A4kw9gkHyq,2019,0.61,0.592,1,-10.922,1,0.0351,0.609,0.00429,0.103,0.323,130.85,265213,4
17596,5 Seconds of Summer,Easier - Seeb Remix,6GIRtKNXokeu25nn7U6Hu8,2019,0.564,0.747,5,-3.374,1,0.0584,0.0728,0.0,0.151,0.717,97.878,165767,4
17597,Wallows,Just Like A Movie,0Jgbauc8Nv2OOjR5ERW28B,2019,0.449,0.825,11,-5.177,1,0.037,0.00121,0.0,0.208,0.223,135.934,247613,4
17598,Ben Platt,In Case You Don't Live Forever,4Svpc4QRvDW0J34AE30S9c,2019,0.529,0.307,9,-8.24,1,0.0335,0.851,0.0,0.104,0.439,139.785,228960,4
17599,G-Eazy,West Coast,2O8gSQ9z52tZSLJnuzjkcG,2019,0.843,0.806,6,-5.156,1,0.367,0.0729,0.0,0.758,0.821,97.858,139610,4
17600,Russ,Missin You Crazy - Acoustic,2by0pYpb2dx0pbEkP4T4ve,2019,0.686,0.276,5,-12.85,1,0.0321,0.94,0.0,0.111,0.681,131.854,220147,4
17601,BAEKHYUN,UN Village,0WSTInLqMrT9po0LAHpZCJ,2019,0.674,0.589,6,-3.806,0,0.112,0.267,0.0,0.312,0.577,83.985,235509,4
17602,ILLENIUM,Hold On (with Georgia Ku),5Cevkgj9FyNRFIwY3xSCn8,2019,0.506,0.744,9,-3.605,1,0.042,0.0463,6.62e-06,0.52,0.396,76.056,235263,4
17603,Tinashe,Save Room for Us,3TMZVleKFb75oUZpp86KPn,2019,0.758,0.671,6,-4.766,0,0.0752,0.477,3.78e-05,0.313,0.416,112.055,164718,4
17604,Camilo,La Difícil,0PaNKfwdqHjmW7hVEQ0lbu,2019,0.675,0.36,1,-6.66,0,0.112,0.67,0.0,0.159,0.553,64.921,158533,4
17605,Meghan Trainor,Genetics,2FOwRoyI2TTujfAGmHgEJP,2019,0.788,0.743,8,-7.711,1,0.328,0.0284,0.00124,0.34,0.423,122.005,177816,4
17606,Still Woozy,Ipanema,0phxK01nh2jkPnYe9wLfdO,2019,0.755,0.477,1,-11.461,1,0.218,0.226,0.077,0.268,0.874,147.451,127044,4
17607,Hozier,No Plan,4byXh93siQtzKLdjKuJaAF,2019,0.456,0.75,9,-4.609,0,0.0444,0.115,1.69e-05,0.114,0.564,80.019,331013,4
17608,Chris Bandi,Man Enough Now,1DKUs6bsxsDtnbykNSiGxB,2019,0.59,0.578,2,-6.108,1,0.0332,0.0155,0.0,0.158,0.507,156.113,185474,4
17609,Chance the Rapper,Do You Remember,67xBtV07CC73eFw7z5oCvU,2019,0.606,0.655,6,-6.328,1,0.402,0.139,0.0,0.103,0.696,159.824,236686,4
17610,Julia Jacklin,Someday - triple j Like A Version,2CxLla7i6lur02aOVMHPMK,2019,0.567,0.235,11,-13.57,1,0.0322,0.454,6.67e-06,0.0938,0.265,81.678,264908,4
17611,Tessa Violet,Wishful Drinking,0Pq9K4yZlPwjjRMeIkBCpg,2019,0.809,0.35,7,-7.818,0,0.305,0.549,4.58e-06,0.117,0.402,68.015,195110,4
17612,NCT 127,Highway to Heaven - English Version,3WNuXdBxk8tQ2VI020dqvE,2019,0.676,0.74,6,-5.044,1,0.0494,0.00257,1.59e-05,0.0782,0.497,112.839,200573,4
17613,Doja Cat,Talk Dirty,1j6NZFHrpc09YmEZuSlmwf,2019,0.603,0.743,1,-5.583,1,0.122,0.271,0.000226,0.104,0.402,168.005,241480,4
17614,Maren Morris,All My Favorite People (feat. Brothers Osborne),0tEPv5fuzMhtm6NM5GvQiF,2019,0.422,0.919,4,-4.0,1,0.0639,0.0327,0.000605,0.33,0.553,83.867,199787,4
17615,Hozier,Talk,6ctlpLPyLH3R1V16fxoOWE,2019,0.397,0.538,2,-6.503,0,0.0339,0.179,0.148,0.113,0.247,154.342,206547,4
17616,Gryffin,Just For A Moment (feat. Iselin),24FFOpCA6bc5YoU2F3TKqS,2019,0.536,0.776,1,-6.343,0,0.0485,0.0137,1.83e-05,0.269,0.414,144.037,253251,4
17617,Bhad Bhabie,Bestie (feat. Megan Thee Stallion),6nQdrzI6jqsIqYT7D6YLZW,2019,0.903,0.662,1,-4.242,1,0.286,0.0823,0.0,0.19,0.684,101.975,139679,4
