,artist_name,track_name,track_id,popularity
267,Mike Williams,Wait For You (feat. Maia Wright),5Gv1lrNFnL3DhiMj3JOGaX,64
268,Audien,Favorite Sound (with Echosmith),5jzlpxx0MLrj9V6Py0zLNm,53
269,Audien,Buzzing (with Nevve),517cAnPxsaxfrkKHHY41wB,53
270,Justin Caruso,Good Parts,52P2TlbWFWzJI4mP1C5qoP,53
271,The Knocks,Lucky Me (feat. Great Good Fine Ok),5BNBNU5w5f5IIw0Q1Z9Acq,56
272,Gryffin,Need Your Love (with Noah Kahan),6hciDCyJDYCsYQp2lH6kdA,56
273,Lost Kings,FU4E,6C3MGasn7adPXHlE1z4NbV,52
274,Rezz,Lonely (feat. The Rigs),1CLU9Dv75foPZSBvdXyWnD,52
275,Vincent,Can't Help Myself,64UQKc7huxeIY227ELVYMp,52
276,Hayden James,Nowhere To Go,4V9pOS5miVOLE3YRAaoOiC,59
277,Alison Wonderland,Peace,20JGGCzwmvA9t1vs9HYkxE,54
278,yetep,Petals from a Rose,58GqU6yKrt3JqJMmNGT7ZZ,53
279,Dabin,In Flames,44oL4Cwc1jkTxLH5kwHe1a,52
280,G Jones,In Your Head - RL Grime Edit,0uFnnurkT6KwgzfQ6KAvSi,52
281,GATTÜSO,When In Rome,1ysP0xeOMwpdaPvYbZtBN5,58
282,Whethan,Win You Over,3tp8oVdBEvRw0pM1DuITYi,54
283,Zara Larsson,Don't Worry Bout Me,507tQXutCPYNFkpOq8tmKF,66
284,Vicetone,Waiting,78v8ad1iLTlfLbam4qvzNu,59
285,Ganja White Night,Headband,40dMUT9OmYUYgEO5OuWZCy,50
286,Dimitri Vegas & Like Mike,Beast (All as One),3wSrPtJpnGaUC2hOmJy0BV,68
287,Alesso,TIME,108r6pnZHStBIktpyyps9w,59
288,Madeon,No Fear No More,2TZ9kaTiLewawHZK7yylSC,55
289,Disco Fries,Moving Mountains - GATTÜSO Remix,3qBnc1nWty6LjPIjXuAigw,53
290,TELYKast,DAYLIGHT,4Yofykr3pfx4t10HAI7Pj9,58
291,3LAU,Miss Me More,5KQn3B5Zvt6UtYKUuSAunX,54
292,John De Sohn,Forever Young,0343bYQtSfznf6v90jRLRK,66
293,Mesto,Don't Worry (feat. Aloe Blacc),0KwlzQaySxzPkt0nELecnx,64
294,Mike Perry,Until I Die,1t492ZhMkze1qxpJsB1s7J,63
295,R3HAB,Don’t Give Up On Me Now,46W9iEjOg5nkMvb6lo4Jwz,59
