,artist_name,track_name,track_id,popularity
627,Exile,My Heart's in Good Hands,6ffor8w1RaXk6XeaO6qbWL,1
628,England Dan,I'd Really Love to See You Tonight,6z33f35Di09nloloLuwh7x,1
629,Champaign,Cool Running,732ysirFbhyhg6oApkIRPF,2
630,Franke & The Knockouts,Crusin',0kxvpxUjeMVwmGskmNpbzb,0
631,Exile,Give Me One More Chance,0s1LPkiYC5bVASV84MsjjF,1
632,Exile,Still so in Love with You,1d47OigmXTEH0WZRuq1syu,1
633,Franke & The Knockouts,Sweet Marmalade,1m0Y2azimGR9s0zMGdnKwf,0
634,Clair Marlo,Our House,2MdLUQMJfon8roCHsa1IeQ,5
635,Jay Ferguson,Paying Time,3M3NME9dTFJQNI3CtFrCEy,0
636,England Dan,Another Golden Oldie Night for Wendy,3OHQsniGIUSiEMoKkPqjze,6
637,Champaign,Woman in Flames,4StPVd9Ttx70Cf3EpbxA9D,1
638,England Dan,Beyond the Tears,4Ws8XI6kTiQbX8UKn8zEzV,6
639,Franke & The Knockouts,Without You (Not Another Lonely Night) - Live Version,4aj4OyWTJxvV9Pkq1fjk9B,0
640,Franke & The Knockouts,Imaginary Line,4dk3simFXKqKMe2Iyy21Pg,0
641,Exile,We Can Save Love,4gLRM7WNA5O6eUWy5YB9K3,1
642,Exile,Till the Very End,4vIvwiWG7tAnmzKyqG7kqf,1
643,Champaign,How Bout Us,5FncyhPkmOr25SLMC7Swh7,0
644,Clair Marlo,Meditation,664MPE0vqkSTdGQVQIOANj,3
645,Jay Ferguson,Thunder Island,6bRA10886816yPPlIv7FuD,2
646,Jay Ferguson,All Alone In the End Zone,71zirOUWG4w9sYno96RZpJ,0
647,Jay Ferguson,Turn Yourself In,7LvputZgQM0MBCCEmSCOl7,0
648,England Dan,We'll Never Have to Say Goodbye Again (Single Version),0Ech25MV1MrkuCAtz6jTCQ,2
649,Franke & The Knockouts,One Good Reason - Live Version,0NXkRRJLjE3Xz5Q5BnC2MZ,0
650,Jay Ferguson,Madam Doktor,0kOsIKpTrcmRJGqjQmxH5T,0
651,Stephen Bishop,Rock Little Reindeer,16Mt4dDIEvC4Pd2GJ68sW5,1
652,Franke & The Knockouts,Sweetheart,1O8gH5FzySveymsYbqtU0U,2
653,Champaign,Love Games,1P3jOABszGJf6A4pLy1EB2,1
654,Franke & The Knockouts,Just What I Want - Live Version,1QJ9JmKD9IhbYmE5TP6gJZ,0
655,Exile,Dixie Girl,1TRVscZh5vGf8RgtWxOAdE,2
656,Exile,Midnight Man,2OMt54fXHWw7bwg6EqtQhd,1
657,Champaign,Share,2kV7YLIqhPRWsuvA033D60,0
658,Clair Marlo,I Will Be Strong,3RNBcUT8xoOgEljphShfNr,3
659,Franke & The Knockouts,It's Alright by Me,4CNJ6wa6oXLUKBDh0kTypp,0
660,Franke & The Knockouts,Morning Sun (Dream On),4L1rRMRNeOlNR1OqrABTIW,0
661,Jay Ferguson,Love Is Cold,4XAnKxX3FMATYpCY3om9lv,0
662,Clair Marlo,The Love Song,4xwhWseoLP4mnIJ1GyaYqY,6
663,Exile,Nobody's Hero,5pWBnJAmVZ0nkGPkngppab,1
664,England Dan,Hollywood Heckle and Jive,6AQO9c6H6f08XsfG1Dfm5s,0
665,England Dan,Holocaust,6O0O97KjrqqkMKEDwaxk0v,6
666,Exile,The High Cost of Leaving,6YksgjUbcILJMlYeJZigRo,1
667,Exile,Me and You,6c8GWjPWmJr4l6k1ebyvDo,2
668,Jay Ferguson,Nightshift,6pfWNzE3b4EwCvuAacWLhv,0
669,Jay Ferguson,Losing Control,7sxosSLR8HCXSNHzXPW5LC,0
670,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",0B0LPiHjXpGLKUJHt8V6eL,1
671,Joey Scarbury,Everything but Love,2iKTIB9juftE5kGKQQNXFN,0
672,Starbuck,Moonlight Feels Right - Re-Recorded,3488P23ggQACeurSzaNWWz,0
673,Rupert Holmes,Escape (The Pina Colada Song),2mcbDfG8zO2RFmjGdZVHv2,4
674,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",2WnwzlfYYFNCwHfK8F2GHQ,0
675,10cc,Dreadlock Holiday,3M0t5SJ1CRXqmwtOy5kfyj,8
676,10cc,Dreadlock Holiday,6jaxGDTxP8KZdkV1WMv5Xy,3
677,10cc,Dreadlock Holiday,4bhhliJRIAwT0yVu3AqMbr,5
678,Chicago,You Get It Up,562LERmSlVVpGy6GvzlPbK,0
679,Rupert Holmes,Escape (The Pina Colada Song),5AttzX8TPTS2MJmmzQR4uM,10
680,Rupert Holmes,Escape (The Pina Colada Song) - Single Version,7eVLZukxMoVLC3NZvpxIbA,4
681,Starbuck,Everybody Be Dancin' - Re-Recorded,2hUfFYk1P1NDF1rANz4tWI,0
682,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",5WjI0TyZFryuKOTP5wdNeg,3
683,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",41qVO9VFgLvZccAMZG0ZYt,2
684,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",5QUzii5qxGVOtlGmippzs8,3
685,Joey Scarbury,"Believe It or Not (From ""Greatest American Hero"")",2xthkV5SU6yE6oe6eLYYep,3
686,Larsen/Feiten Band,The Visitor,68crkqZ325YUwcKaYDEZUv,0
687,Marc Jordan,Survival,1XnD5fwUOP1WWDtQyiQNPb,0
688,Frank Weber,So Many Stars,3zBAhHsKTg6BitEIyjJpyZ,0
689,Terence Boylan,Sundown of Fools,53nhiUJMX5o6M7Q6Qe6aag,0
690,"Chunky, Novi & Ernie",Been Gone Too Long,7lxnnR2ItdEV34XU1c8iXH,0
691,Carole Bayer Sager,It's the Falling In Love,1zVzErkrHcMO6f5lBYorli,1
692,Larsen/Feiten Band,The Visitor,4ZhB65Qaq3VtzM0UQpm1PQ,1
693,Patrick Simmons,Dream About Me,17sfcf0KBkUf5g697vHMo5,0
694,Chris Christian,I Can't Wait 'til Christmas,1SgoSn03DiD5DAdBMwhymO,0
695,Crackin',Too Young,5vM71m9eKNg1HG5YCf4lmR,0
696,Frank Weber,How Deep Is the Ocean,64DlxHR3oLaEWYQZ6SD7uZ,0
697,Chris Christian,O Little Town of Bethlehem,6wFLNxjfDlUlbHLoTf2RSB,0
698,Chris Christian,Christmas With Children,7L3QJvnlJkGKpdlVlfbnXp,0
699,Chris Christian,On This Very Special Day,0ytpv1dFdZlyhY2zpWrJIr,0
700,Chris Christian,"O Come, All Ye Faithful (Adeste Fideles)",3o5vuGNTMz9HZBqM8WpXJa,0
701,Chris Christian,Away in a Manger,5CQeizlbdG0NLezBO4EMti,0
702,Carole Bayer Sager,Until the Next Time,5khuuVF4XBZVuzT54lZr6i,0
703,David Pack,Just Be You,6tgdLBWXMUlkEoUxj3znAy,0
704,Carole Bayer Sager,You're Moving Out Today,2eiYsEjgvLyc45PZRaphTj,0
705,Chris Christian,Away in a Manger,32rAklKXARdwTgOupCQhCJ,0
706,Chris Christian,Christmas With Children,3OHX3gT63TZUykRaWBTA35,0
707,Marc Jordan,Street Life,3kSDxDBrPqYEALBcwBAawM,0
708,Ned Doheny,I Know Sorrow,3tDXjwwtIoJrFXbLRjf5mB,0
709,Carole Bayer Sager,You're Moving Out Today,4QOsQK1mTg9o34tTCxWviP,1
710,Chris Christian,Jingle Bells,4XdF5rG0AToSes61i2rMM1,0
711,David Pack,She Don't (Come Around Anymore),4j9dncqCuXeytYvBz6f84P,0
712,Roger Voudouris,Get Used to It,4lnMQM2jykYieQX1WqAa4p,1
713,Chris Christian,Christmas All Year 'Round,5L3Y8ahQctiZ5EthMYosVp,0
714,Roger Voudouris,Will I Ever Feel Good Again,7z4aUJogoI1qG0a3gVR4jq,0
715,Terence Boylan,Did She Finally Get to You,0EYMFcYhygwxQeCyUJdUPB,0
716,Larsen/Feiten Band,Who'll Be the Fool Tonight,0okPP65T5IejBXTBiizsi6,1
717,Bruce Roberts,Cool Fool,0pIz9zJUMffmftIHPavMJK,0
718,Chris Christian,Christmas All Year 'Round,1HMTAhcWC7h0l0N1fIqXHM,0
719,Patrick Simmons,Why You Givin' Up,2YFwSJ2j7RnnQa1ztepYpO,0
720,David Pack,Anywhere You Go,3At4YUl3GncP7ydTwkHERa,0
721,Maxus,Keep a Light On,3fVNy4ynavxAdhGtbG4FrT,0
722,Frank Weber,I Can't Believe I'm Losing You,431H95LXkFkof9Z77Dr17Z,0
723,Marc Jordan,Nearness Of You,5u6tnq161l3iNq9ZEmZF7O,12
724,Bruce Roberts,Let Me Steal Your Heart,7GkynNEXSHfbhyCtKLJNeE,0
725,10cc,Dreadlock Holiday,5zUr8yN7XlOIegEyO5Y4jS,6
726,Ambrosia,African Meditation,6W7iJQOMdhqSaIZadPtbtj,0
727,Carole Bayer Sager,You're Moving Out Today,0FXuwQXRuQw3WK0U9U13Xy,1
