,artist_name,track_name,track_id,popularity
291,Rammstein,WAS ICH LIEBE,4anzVbFPUuZTw0KQeZ0qnu,62
292,Motionless In White,Broadcasting From Beyond the Grave: Death Inc.,6HxvkE4HL60Uf9bHMhkdKt,47
293,The HU,The Legend of Mother Swan,0q8qLv0DTVWKkOS0R510Pg,51
294,Our Last Night,Lost,0Ur2vkj7an6jYcLAsCKIlg,50
295,Of Mice & Men,Mushroom Cloud,1Zq2GSPNRYwkFcEm1Q4zzo,48
296,Killswitch Engage,Unleashed,43p3yUycoSonKPKIjsWWo7,43
297,Dayseeker,Already Numb,5ddtqWhxFJVlmnqN2gx8kG,47
298,Silversun Pickups,It Doesn't Matter Why,6At8zwn6DPTH1cqpVgQBUx,46
299,Whitechapel,Black Bear,1K2AsxGzMyms8ft8m62jVd,47
300,Whitechapel,Hickory Creek,1ONKwsLW8DVH76mwTTsmAR,47
301,Siamese,Ocean Bed,3f5DLFAWppl2u9ac4eykHQ,48
302,Sabaton,The End of the War to End All Wars,6aQBOvi6WUZK1l62Umun8L,52
303,Dance Gavin Dance,"Strawberry Swisher, Pt. 3",46Pr274Tf20gS0vyts6AEA,45
304,As I Lay Dying,Torn Between,0mvf8kPSZYyTSzbDXqIJhC,48
305,Any Given Day,Savior,2d1ZaZ3XjkTP43NEsovnps,45
306,Rammstein,SEX,15f16lrsDzFeNpHYBTzHLI,61
307,BABYMETAL,DA DA DANCE,1GevEuDw9tPirDBxz1DcpB,47
308,Rammstein,TATTOO,6X5zsgjDlssIkv0sVYZgx1,61
309,Aaron Lewis,God And Guns,72zQsxnnK5BDJBgGRxzs25,45
310,Dayshell,Pressure,4MA6wZfoVrJ0kzXDWg6AFS,46
311,Sleeping With Sirens,Never Enough (feat. Benji Madden),0Z7QYJM8gByo9IW7HKmraA,49
312,Bring Me The Horizon,mother tongue,5SeFvF8sI7kVllCY0L83z6,53
313,Periphery,Satellites,2lN6EaTpCQIXtB9uuRUdvI,43
314,The Devil Wears Prada,Lines of Your Hands,3jUMF7U8BUj0EC4ImQVzTZ,45
315,Bad Omens,The Hell I Overcame,2PRHWq5uWiCfjYprnvYPrf,50
316,Crown The Empire,20/20,1MEBTRzovGtlBfHBsOJJC3,48
317,Picturesque,11 Minutes,3fU5UTgRMz50UEJGA7WJHa,47
318,Alexisonfire,Familiar Drugs,5s3bk38b50O6LfZRwV8ApE,49
319,Five Finger Death Punch,Inside Out (Radio Edit),1QJ30tpfFRvNuEHbUzudoG,48
320,Crown The Empire,Sudden Sky,0mlYrw8qQT7wnRnfJ4hxoQ,48
321,MIYAVI,Other Side,2F0ZhkffMue5pjIONJHQaE,51
322,Dayseeker,Starving To Be Empty,74TVYtwhBJnt2XuaufvXcC,46
323,Skillet,Back to Life,3YUFV2DmZaGNTikLnO6mIB,50
324,Bad Wolves,Heaven So Heartless,77Oidu1uKuAEAUYS9nF0AE,46
325,Shadow of Intent,Barren and Breathless Macrocosm,5LoE9oTVlb2x59rKfkyyTZ,49
326,Bad Wolves,Back In The Days,2G4qJPnFRXkoQbT6u3RvI3,46
327,As I Lay Dying,Undertow,2BIwdjZy7v9sYq5o6JdvPG,47
328,STARSET,TELEKINETIC,0cvy7FUx0vFpD6w8SIi9e9,47
329,Issues,Find Forever,2d2Dh8wBa2DwWERZVb4KS8,45
330,Knocked Loose,Trapped in the Grasp of a Memory,4Tjfyf4zJi7xyXaPdr8AiQ,45
331,Our Last Night,Old Town Road,7rWgUkqeuEca7IFIm4e1lE,49
332,Thy Art Is Murder,Human Target,0mZtDWUNAMHAKntNZ4qtpG,47
333,Beartooth,Messed Up,6VyVscmvqF2DvH94Yx8KCd,47
334,Silversun Pickups,Don't Know Yet,27Im69mBeh72kYv2eNNiFI,45
335,Hoobastank,The Reason - Acoustic,1CobuGL6ysSrfCE2tWcfFU,56
336,311,Dodging Raindrops,0YbEtdFxLEzdX86KOlfPlW,42
