,artist_name,track_name,track_id,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
148,The Drums,Lets Go Surfing,6l6LgnyNHL3U6UgSx5Aiph,2010,0.577,0.814,1,-5.694,1,0.032,0.209,0.000525,0.0773,0.785,174.059,175427,4
149,Kari Jobe,Revelation Song,3pZVH0mPC6fxtmjOT0i9t5,2010,0.276,0.263,7,-7.859,1,0.0372,0.609,0.0,0.0802,0.0997,124.404,361387,4
150,The Maine,Right Girl,6tQofm7cDQwiG32FVF1HAx,2010,0.524,0.921,2,-2.417,1,0.0377,0.0282,0.0,0.132,0.703,88.979,216987,4
151,Calle 13,Muerte En Hawaii,3kNVYo6BJE9AENxzokM9YC,2010,0.675,0.588,3,-7.168,1,0.177,0.789,0.0,0.95,0.879,79.989,189867,4
152,Josh Thompson,Way Out Here,3E9kjnz0hjlCAaNkpDAJLG,2010,0.389,0.72,2,-5.465,1,0.0308,0.057,0.0,0.183,0.51,147.94,245899,4
153,Dr. Dog,Shadow People,209g8XrYu3ov4Wt4bRk2Yw,2010,0.434,0.707,7,-5.472,1,0.0399,0.119,0.0,0.0997,0.477,176.612,253093,4
154,Jan & Dean,Surf City,1Oewmmr12xuhgzvUJ9Q0cf,2010,0.534,0.807,8,-12.871,1,0.0349,0.497,5e-05,0.232,0.964,147.843,147267,4
155,Ryan Bingham,The Weary Kind,5uqQQtXsY2HJLbPVPwcz6C,2010,0.48,0.313,2,-16.358,1,0.0284,0.938,0.0223,0.122,0.273,100.075,258293,4
156,John Lennon,Happy Xmas (War Is Over) - Remastered 2010,27RYrbL6S02LNVhDWVl38b,2010,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,214333,3
157,Two Door Cinema Club,"Eat That Up, Its Good for You",40l6zWCpxIuS6YLQlFgKYR,2010,0.501,0.879,5,-5.364,1,0.0529,0.00267,0.00267,0.335,0.539,154.921,225427,4
158,Motohiro Hata,透明だった世界,3ILmwMefYZoQh5Cf5jeuUQ,2010,0.373,0.914,0,-4.185,1,0.0565,0.076,0.0,0.669,0.56,168.21,232360,4
159,Europe,The Final Countdown,7c5lMuvtz2gddhDyG5MjB6,2010,0.544,0.738,6,-9.587,0,0.04,0.0201,0.00138,0.0497,0.375,117.826,236760,4
160,Tenth Avenue North,You Are More,72VNLbfQELdPaKMTNjT2eB,2010,0.508,0.589,7,-7.204,1,0.036,0.0172,0.0,0.129,0.353,132.043,217400,4
161,The Jompson Brothers,On The Run,03EsYwfN3RbDhU1kVrfffA,2010,0.281,0.537,2,-8.147,1,0.0482,0.102,0.297,0.116,0.196,139.091,296667,4
162,The Black Keys,Never Gonna Give You Up,4qjqO5m5e5vebk9upd7xUU,2010,0.557,0.665,6,-6.19,0,0.0328,0.324,0.000281,0.0713,0.437,75.805,218987,4
163,The Black Crowes,She Talks to Angels,47cBKOTLfTt7EOavt7ZW5V,2010,0.38,0.34,4,-12.599,1,0.0307,0.253,0.00178,0.305,0.182,145.99,376960,4
164,k.d. lang,Constant Craving,0wCrg1LhgPcGMw51qqpI6k,2010,0.6,0.77,5,-5.559,0,0.0302,0.0603,4.79e-06,0.0967,0.321,128.473,277240,4
165,My Darkest Days,Every Lie,2cLvZokGgikrGmY6XIzztS,2010,0.578,0.938,2,-3.163,0,0.0462,0.000807,0.0,0.229,0.594,112.031,176400,4
166,Vampire Weekend,Cousins,1p5fFes80K9IPnZFqNca53,2010,0.499,0.809,11,-5.132,1,0.206,0.00123,0.0,0.0707,0.808,176.11,145267,4
167,The Chordettes,Mr. Sandman,1T3tP6HvCgDF8ewpRqwM1e,2010,0.616,0.426,9,-8.399,1,0.0421,0.634,0.0,0.0695,0.589,110.395,143613,4
168,LCD Soundsystem,Home,5gmv3BgePSYiHnPJgY7oTJ,2010,0.752,0.844,9,-8.705,1,0.0398,0.0462,0.131,0.0782,0.78,124.013,473333,4
169,Sarah McLachlan,"When She Loved Me - From ""Toy Story 2"" / Soundtrack Version",780W6YW5HFANQLR77Owern,2010,0.386,0.175,5,-12.038,1,0.043,0.984,0.0,0.0868,0.235,67.195,183440,4
170,Matthew West,When I Say I Do,0b99xsUKkETGwZGzpX987r,2010,0.478,0.433,11,-7.16,1,0.0328,0.77,0.0,0.219,0.31,147.919,246000,4
171,Vampire Weekend,Diplomat’s Son,0ybF6SJTJw1RCpsF0QagFw,2010,0.503,0.815,6,-6.967,1,0.338,0.209,0.0513,0.0838,0.842,193.93,361373,4
172,Beach House,Zebra,0ZAhJvqW67Epg4IsLIaSTR,2010,0.612,0.476,8,-8.256,1,0.0275,0.861,0.00401,0.147,0.257,118.383,288720,3
173,Two Door Cinema Club,Cigarettes In the Theatre,2Vfbf60Ujpom3Bcljzw7Dd,2010,0.454,0.867,0,-5.321,1,0.214,8.03e-05,0.265,0.115,0.67,168.973,214253,4
174,The Band Perry,You Lie,462tT5pBVstoLcOSJsBBKw,2010,0.521,0.656,6,-5.015,1,0.0289,0.387,0.0,0.143,0.598,170.939,214733,4
175,Cultura Profética,Ilegal,6chMn4cXB2AkcDMjcsVixg,2010,0.825,0.588,10,-4.669,0,0.046,0.329,0.0,0.0906,0.761,116.919,305000,4
176,Volbeat,Fallen,6V2Xo7r2Wc9QJohNRHHoeB,2010,0.311,0.744,2,-4.609,1,0.0585,0.000222,0.000426,0.106,0.531,71.832,300080,4
177,Maroon 5,Just A Feeling,2t2CoOfwakFAexhvMmWtTb,2010,0.603,0.618,3,-5.098,1,0.0284,0.147,0.0,0.105,0.295,149.955,226507,4
178,Deftones,Sextape,1EryAkZ0VHstC6haIxVBiE,2010,0.367,0.634,5,-6.475,1,0.027,0.000824,0.0759,0.116,0.0964,89.981,241533,4
179,Stroke 9,Little Black Backpack (Remastered),2ZU0H1Rr1L7rjpZGHjgkAr,2010,0.452,0.85,7,-4.918,1,0.0503,0.000136,0.0,0.0988,0.324,118.1,224939,4
180,Wavves,Green Eyes,1iMOLNyzKtIMucwZzQSjZi,2010,0.42,0.788,6,-5.356,1,0.0524,0.00131,0.0,0.125,0.242,142.98,229813,4
181,Darius Rucker,Southern State Of Mind,6NGqtkp6zbRmQnbRTehplQ,2010,0.601,0.63,1,-6.874,1,0.0276,0.147,0.0,0.263,0.672,154.879,216920,4
182,ORANGE RANGE,*〜アスタリスク〜,706e7n479uUY8Q46jGAnaA,2010,0.565,0.945,5,-4.78,1,0.05,0.0618,0.00456,0.357,0.617,127.877,257013,4
183,Randy Travis,Diggin' Up Bones,6stD0CS3QFs2yY3CoBfK8K,2010,0.703,0.575,0,-8.215,1,0.0261,0.361,0.0,0.0692,0.869,85.672,179373,4
184,Papa Roach,Scars,3iGjPHGVRKPgQ6LvSN2zJI,2010,0.428,0.92,11,-3.852,1,0.054,0.0856,0.0,0.177,0.453,89.895,208213,4
185,Randy Houser,Whistlin' Dixie,372rbkxOwppdwGBF0wDXow,2010,0.627,0.792,6,-4.419,1,0.0477,0.155,0.0628,0.102,0.812,159.044,188000,4
186,Ray LaMontagne,Beg Steal or Borrow,7fMYBrlKl9mkcMTUGT4j6l,2010,0.472,0.55,6,-8.516,1,0.028,0.461,0.000555,0.172,0.395,148.101,272667,4
187,The Steeldrivers,Can You Run,2kuHnZDirrymIRYKkjTn56,2010,0.406,0.638,9,-5.534,1,0.0352,0.694,3.27e-05,0.194,0.483,196.077,297120,4
188,Carole King,It's Too Late,4etJ8NpS7YJ6vViV2UEJit,2010,0.699,0.446,9,-12.719,0,0.0284,0.496,0.0054,0.177,0.788,104.243,233187,4
189,Wild Cherry,Play That Funky Music - Single Version,1Zg71dOvDOf63sXwYEnGol,2010,0.79,0.73,9,-9.904,1,0.0802,0.0729,0.0,0.0619,0.899,109.254,191080,4
190,My Chemical Romance,The Kids from Yesterday,5A0OekqQy0rb1pcsf4k0J7,2010,0.553,0.897,2,-4.297,1,0.0444,0.000155,0.0225,0.0972,0.361,120.007,324973,4
191,Vampire Weekend,White Sky,1W2ox3KxfTEQfO5NdOaK7E,2010,0.785,0.692,9,-5.647,1,0.0776,0.112,0.00505,0.326,0.944,102.019,178667,3
192,The Steeldrivers,Good Corn Liquor,35tzV4obq7W6oOWjpDmbAG,2010,0.588,0.723,9,-5.351,1,0.0271,0.55,0.0609,0.391,0.888,133.812,219520,4
193,Kings of Leon,The End,1T76pppCs1bFBcVpRCWzxS,2010,0.332,0.586,3,-6.307,0,0.0362,0.0014,0.0108,0.063,0.228,79.787,264013,4
194,Blaze Foley,Clay Pigeons,2bbmdWor8U0QVHxLiwo4SP,2010,0.388,0.217,6,-14.624,1,0.0447,0.867,7.87e-06,0.116,0.307,81.0,180813,4
195,Natalie Grant,Your Great Name,5pdYFUzu94cFVCqOFCd3lk,2010,0.302,0.685,7,-5.165,0,0.043,0.043,0.0193,0.0885,0.0668,147.823,361413,4
196,Dokken,In My Dreams (Re-Recorded / Remastered),5IXUAYqwxmAFj69RWYFzbU,2010,0.542,0.839,3,-4.404,0,0.0487,4.91e-05,0.0,0.0471,0.611,121.026,273013,4
197,Harlem,Someday Soon,7JpyVb9xf29fLq2yYfMvl3,2010,0.339,0.919,9,-4.221,1,0.0409,0.123,0.0215,0.065,0.552,145.413,159773,4
198,Zac Brown Band,Let It Go,2J6ra8Qii3nQO1eepvWWLR,2010,0.606,0.565,6,-7.413,1,0.0331,0.402,1.64e-05,0.0699,0.68,161.988,277280,4
199,The Naked And Famous,Girls Like You,5mEyCUtI36Jmu2KNQQ4jaw,2010,0.491,0.481,4,-5.762,1,0.039,0.0657,0.000167,0.105,0.0546,124.858,364493,4
200,The National,Bloodbuzz Ohio,61yQP9FDS7ukp4eAVTdwit,2010,0.39,0.834,9,-6.367,1,0.0444,0.0554,0.18,0.103,0.684,157.077,275933,4
201,12 Stones,We Are One,4lhqal0Hq63U2wETCeBdG1,2010,0.444,0.974,5,-4.041,0,0.114,0.000119,1.64e-05,0.233,0.306,127.102,206707,4
202,OK Go,Shooting The Moon,4StBMIFXJl9ObFMdeEQD6S,2010,0.305,0.763,6,-7.551,1,0.0528,0.0187,0.00143,0.226,0.55,146.685,200773,3
203,The Green,Alive,4AiYDSVgY6qQDp2GZ1pdVf,2010,0.866,0.481,9,-7.727,1,0.0822,0.0678,0.0,0.104,0.661,119.957,283213,4
204,Iration,Turn Around,1q9mR0tJtXdkngfiJTg8al,2010,0.687,0.7,8,-6.439,1,0.03,0.00144,6.35e-05,0.13,0.963,103.946,231347,4
205,My Darkest Days,Move Your Body,29JkmIEHcUg0R4BQ8o4PmJ,2010,0.626,0.897,11,-3.65,1,0.0514,0.000502,0.0,0.333,0.883,121.986,193107,4
206,El Tri,Las piedras rodantes,4Cgnghmoca0hDGHmA8zO4A,2010,0.556,0.393,0,-10.427,1,0.0319,0.649,0.0,0.292,0.604,98.226,198040,4
207,Kings of Leon,Pickup Truck,2WC9lgtfcApmuCqrNV6Nov,2010,0.459,0.624,0,-6.462,1,0.0488,0.351,6.75e-05,0.111,0.352,154.703,284600,4
208,Chris Tomlin,I Will Follow,6kpAhNL6CYs3NSbFs3tHwf,2010,0.586,0.783,10,-3.684,1,0.026,0.0617,0.0,0.129,0.483,95.932,220000,4
209,The Jompson Brothers,Barely Alive,2RESEfP5xCZFWl4BSIHpQC,2010,0.474,0.317,11,-7.336,0,0.0318,0.0975,0.000319,0.0657,0.247,113.144,290973,3
210,Best Coast,When I'm With You,7Cb9fYGYtFaANCaqYEOCDC,2010,0.137,0.821,7,-4.59,1,0.0548,0.445,0.757,0.309,0.306,145.166,178080,4
211,Sara Bareilles,Send Me The Moon,2xNCvvLwHconIojhe57JEv,2010,0.421,0.393,10,-9.938,1,0.0447,0.541,2.9e-06,0.0938,0.232,161.542,297747,3
212,Ozzy Osbourne,Let Me Hear You Scream,36WNQJFVjYhDRZ6vJhYXEh,2010,0.492,0.979,0,-2.315,1,0.0888,0.000367,0.0,0.953,0.315,130.005,205800,4
213,Foals,Spanish Sahara,0DKmJDjgqwZEmWNZE9pI4y,2010,0.365,0.57,9,-10.039,0,0.0696,0.028,0.042,0.108,0.364,128.432,409560,4
214,Cultura Profética,La Complicidad,0WtBYZlCYJqYO2eTIG4tb3,2010,0.691,0.746,9,-5.629,1,0.0854,0.141,2.71e-05,0.176,0.647,128.945,363920,4
215,Jeremy Camp,Overcome,1xBIgVOzLS8zbi4vcFSqMK,2010,0.224,0.493,9,-7.499,1,0.0318,0.528,0.0,0.0782,0.0739,142.918,483560,3
216,Anarbor,Gypsy Woman,1bWcPJJkxUijSo111CKjHv,2010,0.502,0.899,5,-3.054,0,0.0429,0.000933,0.0,0.0738,0.731,153.066,189227,4
217,Brantley Gilbert,Fall Into Me,2MedaqRcSsxA1hiiXGoK7s,2010,0.314,0.408,5,-8.717,0,0.0283,0.0601,0.00421,0.149,0.239,138.917,240053,3
218,Arcade Fire,We Used to Wait,37EmPMVwdBaKs7UhJOkHUU,2010,0.573,0.642,8,-7.239,1,0.0279,0.0734,0.0232,0.105,0.49,120.753,301400,4
219,The Shirelles,Mama Said,5sGeyWYDvUIF7QjERNCY7L,2010,0.604,0.591,8,-6.874,0,0.0614,0.704,0.0,0.47,0.829,140.558,130893,4
220,Train,If It's Love,3g4GTF5OZrLrmk7hGZFkH8,2010,0.628,0.917,6,-3.489,1,0.144,0.0108,2.25e-06,0.306,0.638,94.988,239040,4
221,Beach House,Silver Soul,4Rlo7NPApLjjoEefxzDpVG,2010,0.355,0.671,2,-5.824,1,0.0324,0.471,0.00011,0.288,0.113,135.027,298680,4
222,Triumph,Lay It on the Line,13oTolCTQHwtcs1xp8m2He,2010,0.228,0.872,9,-5.479,0,0.0648,0.00672,0.0,0.242,0.278,91.724,246027,4
223,He Is We,All About Us,0UQAkAVNk3tubJYlOHyG3q,2010,0.44,0.547,4,-5.26,1,0.027,0.168,0.0,0.117,0.365,172.227,206173,4
224,Local H,Wolf Like Me,3N3mn46tu41qqjT5sSqJ29,2010,0.231,0.88,1,-5.741,1,0.0561,0.000662,4.32e-06,0.529,0.171,176.617,314080,4
225,Justin Townes Earle,One More Night In Brooklyn,4xv3P9DiKTKMfFaClyZtgn,2010,0.762,0.376,9,-10.547,1,0.0396,0.52,2.09e-05,0.108,0.571,118.357,184320,4
226,The Dreadnoughts,Sleep Is for the Weak,3tkXg3freIdvTxN58YUPaG,2010,0.521,0.937,4,-4.338,0,0.123,0.00334,5.79e-06,0.21,0.642,141.963,189560,4
227,Brantley Gilbert,Dirt Road Anthem (Revisited),13KyJdVV5uKFdwwkJiK7Vc,2010,0.756,0.726,7,-8.279,1,0.0471,0.28,1.24e-06,0.125,0.911,129.999,278493,4
228,Zac Brown Band,Whiskey's Gone,1TIYDnd0XUcFBE9pHpRNCv,2010,0.698,0.724,1,-5.984,1,0.0342,0.227,5.87e-06,0.287,0.677,139.981,166800,4
229,Caribou,Odessa,3D1P3oPecqAQy2u33gAhsM,2010,0.681,0.915,1,-5.974,1,0.042,0.00334,0.0841,0.354,0.606,118.029,315585,4
230,Deerhunter,Helicopter,6cqXhzuVIH4Hm2CkF7ZN21,2010,0.504,0.718,4,-7.202,1,0.039,0.219,0.503,0.257,0.418,73.984,298173,4
231,My Chemical Romance,Party Poison,1RT6zSjs59gJdFfUshT465,2010,0.413,0.988,8,-2.165,1,0.0745,0.0033,0.00334,0.471,0.642,162.954,215960,4
232,Jerrod Niemann,One More Drinkin' Song,1HYKv0B6bYycqpxWHydKy9,2010,0.734,0.698,9,-5.833,1,0.0331,0.473,8.02e-05,0.297,0.605,114.031,167813,4
233,Brantley Gilbert,More Than Miles,28ov70yrukmJDAFtiThdTS,2010,0.47,0.778,5,-5.992,1,0.037,0.0295,0.000225,0.354,0.448,152.005,252867,4
234,Zac Brown Band,Make This Day,5qMEjHgdEgPnmedpBZ1SzO,2010,0.576,0.824,8,-5.473,1,0.0534,0.131,8.58e-06,0.0664,0.715,181.973,242853,4
235,Deer Tick,Twenty Miles,69XEXAbJTZwFfVz7ayfg3I,2010,0.501,0.784,0,-7.089,1,0.0334,0.529,0.0766,0.131,0.34,113.643,223933,4
236,New Medicine,Rich Kids - [Middle Cla$$ MIX],7ARLbcqLgOrBI2JfzfKtHD,2010,0.619,0.936,2,-2.205,0,0.0739,0.0183,0.0,0.361,0.739,108.011,181907,4
237,Clay Walker,Then What?,7Ihl2uNgZmwaOyp9KRHGsA,2010,0.564,0.806,4,-8.227,1,0.063,0.169,0.0,0.0663,0.633,176.405,183707,4
238,Zac Brown Band,I Play the Road,2Fm0WH3T3Ca7hTALuiNAGz,2010,0.548,0.734,6,-6.185,1,0.0311,0.394,0.0,0.0945,0.528,170.044,259587,4
239,Local Natives,Who Knows Who Cares,1AvrWYdBAIAN5Su7wEw6C6,2010,0.428,0.586,10,-5.778,1,0.0321,0.405,5.12e-05,0.0815,0.25,77.904,233120,4
240,Arcade Fire,Modern Man,2EIEJ1zpvjpHuL6eWKGDZ8,2010,0.681,0.699,9,-7.307,1,0.0329,0.296,0.0301,0.117,0.601,122.254,279760,4
241,Cody Jinks,Been Around,5ynCKGowYXsQ5yq8ylEwjS,2010,0.707,0.653,7,-4.691,1,0.0423,0.0496,0.0,0.0684,0.64,123.038,179453,4
242,All That Remains,The Last Time,47fPXkWBYmYLcRCGrXgoYq,2010,0.521,0.961,1,-2.338,0,0.0611,0.00126,0.0,0.0782,0.331,103.027,238307,4
243,Brother Dege,Too Old to Die Young,3B9CVXsyyFRVQwCPYbhS9m,2010,0.743,0.596,2,-5.933,0,0.0287,0.0749,0.00028,0.203,0.743,111.994,224053,4
244,13th Floor Elevators,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),34miSNKQ0xN7EG8zzzaFzI,2010,0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,146738,4
245,Jerrod Niemann,What Do You Want,6bdDMSGOpu4u2AT4rarSDc,2010,0.555,0.496,4,-10.12,1,0.143,0.657,1.14e-06,0.106,0.543,153.301,214573,4
246,Ryan Bingham,All Choked Up Again,38wl30PS8GaNmwLblsQerL,2010,0.695,0.238,4,-13.726,0,0.0415,0.541,0.00988,0.129,0.184,136.449,371440,4
247,The Black Keys,I'm Not the One,4c15DmbPf9g3HNPipLBBu0,2010,0.604,0.406,9,-10.016,0,0.0306,0.543,0.000545,0.0932,0.474,139.897,229213,4
248,Kings of Leon,The Face,47NGN2PkaBo0ap4XF5LbJ2,2010,0.401,0.698,9,-5.0,1,0.0376,0.00594,0.082,0.077,0.321,143.421,208187,4
249,Sara Bareilles,Breathe Again,0UgmLwOrTeOCUNwV07a5AD,2010,0.366,0.482,5,-7.9,1,0.0278,0.288,0.00655,0.117,0.278,169.677,298098,4
250,Wild Nothing,Chinatown,0UQc1EkgxdIB3nGVTuAXKI,2010,0.528,0.678,1,-5.309,1,0.0279,0.0244,0.000283,0.0738,0.16,126.03,198843,4
251,The Afters,Light Up the Sky,2YEQNToSXA0iOxzpHPlkw9,2010,0.468,0.774,2,-4.716,1,0.0316,0.0319,0.0,0.0666,0.408,141.959,218840,4
252,10 Years,Shoot It Out,6TghWaPh1WHJKWXow7iujH,2010,0.468,0.882,6,-3.906,1,0.0636,0.00347,1.57e-06,0.372,0.327,164.035,199680,4
253,Trace Adkins,(This Ain't) No Thinkin' Thing,4AWZVz9cuAS1ZsJUB5cq8S,2010,0.628,0.807,9,-3.835,0,0.0251,0.156,4.92e-05,0.0962,0.554,116.058,241120,4
254,Disciple,"Dear X, You Don't Own Me",373Jg06Sjx7D4KIC7e9Awa,2010,0.49,0.801,5,-5.982,0,0.0601,0.0132,0.0,0.116,0.505,138.072,214013,4
255,Bunbury,Frente a frente (feat. Tulsa),73KNzyiG6xM6xguaLe4ICj,2010,0.419,0.473,7,-8.192,0,0.0288,0.513,3.52e-06,0.133,0.324,138.013,233960,4
256,Triumph,Magic Power,0IQadgxKluHtHlvGhrZ2Ew,2010,0.166,0.655,7,-6.145,1,0.0346,0.0351,0.0,0.0827,0.422,152.792,292400,4
257,Kings of Leon,Beach Side,3NMU74T6ZvZQ8KJayrCWPo,2010,0.488,0.749,1,-5.73,0,0.03,0.0428,0.000845,0.105,0.48,170.69,170960,4
258,Lifehouse,From Where You Are,5ef3mAxAAjk93V6IpriOrz,2010,0.363,0.408,9,-10.861,0,0.0273,0.185,2.94e-06,0.113,0.271,87.335,181280,4
259,Buck Owens,My Heart Skips A Beat,1jGa3ZVWNhqes22ZoVBfOJ,2010,0.609,0.569,9,-6.359,1,0.0371,0.285,0.0,0.0586,0.787,86.583,148320,4
260,OK Go,This Too Shall Pass,3l9eeEd5NABrvYRzXIVqwK,2010,0.43,0.661,5,-3.43,1,0.0434,5.34e-05,0.0063,0.135,0.386,160.032,188120,4
261,Dave Barnes,God Gave Me You,28lU91CRfUdWJEY7KbhZBL,2010,0.459,0.823,4,-6.481,1,0.037,0.00332,1.75e-05,0.189,0.55,152.062,228960,4
262,Weezer,Memories,3SOUAgD70B82lpBVjgVGn9,2010,0.354,0.894,1,-5.964,0,0.0962,1.39e-05,0.00141,0.159,0.293,152.025,194307,4
263,Calle 13,La Vuelta Al Mundo,1jlKdNbOA90rjnt88GJnwO,2010,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,0.779,124.974,234133,4
264,MercyMe,Move,4LyO5F0qQrST8XIVEPPk6P,2010,0.623,0.864,9,-5.541,0,0.052,0.0162,2.29e-06,0.242,0.759,106.009,178067,4
265,My Chemical Romance,The Only Hope for Me Is You,0OByd6pqxZzsXZRj6kJYbN,2010,0.479,0.854,6,-4.129,1,0.0548,0.000271,4.89e-06,0.117,0.129,125.92,272773,4
266,Calle 13,Latinoamérica,1xuYajTJZh8zZrPRmUaagf,2010,0.691,0.805,2,-6.81,0,0.0947,0.59,0.0,0.0975,0.866,142.503,301427,3
267,Zac Brown Band,Settle Me Down,1m5jykWigz2T4I7GkFS3Ah,2010,0.633,0.696,7,-6.364,1,0.0683,0.121,0.0,0.0667,0.922,169.855,201547,4
268,Randy Travis,I Told You So,4HNj7TkT9VnfVjtV2HRlpl,2010,0.633,0.325,9,-9.05,1,0.0268,0.349,0.0,0.114,0.225,79.079,219947,4
269,Steve Winwood,The Finer Things,0qrOEuhMXqAyMMyfOCZ2yC,2010,0.782,0.713,2,-6.999,0,0.0325,0.18,0.0342,0.105,0.572,124.677,251200,4
270,Cody Jinks,Last Call for the Blues,35RvjSZR91c4Fnrut7ZFao,2010,0.668,0.472,0,-5.881,1,0.0261,0.282,0.000153,0.139,0.576,75.018,338693,4
271,Passenger,Shape of Love,6eQYZ57P28uc8caJagxYcZ,2010,0.625,0.736,1,-8.658,0,0.0325,0.118,0.0,0.167,0.909,105.529,188453,4
272,Lifehouse,Falling In,3oQLJ4CkXlnrFE13CTsk68,2010,0.653,0.85,7,-5.071,1,0.0283,0.000679,0.0,0.0895,0.496,122.735,226280,4
273,Never Shout Never,Can't Stand It,5YX2R55h76mamgXwsvBRlH,2010,0.684,0.622,2,-5.313,1,0.0334,0.0302,1.09e-06,0.277,0.368,125.974,170560,3
274,Vampire Weekend,Run,046knfAIKyTtsNHm88Xgh7,2010,0.617,0.749,2,-6.494,1,0.0591,0.0124,0.0431,0.0626,0.822,113.483,232600,4
275,The Green,What Will Be Will Be,08t55fz74zFgkIrHiLPecf,2010,0.797,0.543,10,-10.061,1,0.0672,0.129,0.0,0.154,0.798,81.495,191293,4
276,Broken Bells,October,09zDgbs5NQH1kKFXHppYhr,2010,0.546,0.627,6,-5.091,0,0.0276,0.123,3.68e-06,0.0923,0.41,143.996,218107,4
277,Marianas Trench,Good To You,3eDBBDWXkmH6chzPZhuajx,2010,0.405,0.703,7,-4.893,1,0.0463,0.0213,0.0,0.217,0.197,156.155,184880,3
278,The Afters,Lift Me Up,0i08LLgnQSCIVAXdKztzZ8,2010,0.461,0.84,0,-4.059,1,0.0317,0.0336,0.0,0.207,0.443,84.008,212467,4
279,Josh Turner,I Wouldn't Be A Man,3ga3cmO4mb9dMhysyJUEaH,2010,0.617,0.465,2,-7.945,1,0.0291,0.462,0.000308,0.0885,0.224,130.85,212693,4
280,Maroon 5,If I Ain’t Got You - Live,3M1aZaO65nz2yuA5g8LIVQ,2010,0.502,0.412,3,-8.262,1,0.027,0.596,0.0,0.0969,0.221,114.344,240787,3
281,The Downtown Fiction,I Just Wanna Run,2S4CfxZG29GZWwDeMtBq2R,2010,0.669,0.667,4,-3.0,1,0.0511,0.00769,0.0,0.0983,0.69,128.103,199960,4
282,The Band Perry,All Your Life,2khs94jHAVzUm3Pu4mAMmv,2010,0.536,0.521,9,-5.373,1,0.0261,0.227,0.0,0.165,0.455,131.937,231933,4
283,My Chemical Romance,S/C/A/R/E/C/R/O/W,53lQywP7h2KlnfPAbwxWD9,2010,0.41,0.912,2,-2.795,1,0.0334,7.46e-05,0.145,0.423,0.289,155.031,268427,4
284,Ben Rector,White Dress,5MvOzCgMwWcMVSKq4gix31,2010,0.644,0.637,11,-6.316,1,0.0295,0.0146,1.13e-05,0.0964,0.377,135.015,234093,4
285,John Lennon,Instant Karma! (We All Shine On) - Remastered 2010,2BkXpZSvPoUDMLI2Xw9kAL,2010,0.628,0.931,9,-9.973,1,0.0968,0.000689,0.00146,0.0997,0.144,119.976,200653,4
286,Vampire Weekend,Ottoman,24oUAUX28faoMJBw3sMDm6,2010,0.844,0.625,11,-7.351,0,0.0272,0.128,0.00399,0.102,0.785,108.986,242267,4
287,The Black Keys,Too Afraid to Love You,1comODdI862K7ei34XZRa4,2010,0.531,0.676,11,-6.173,0,0.0299,0.0156,0.00287,0.0988,0.544,136.759,204733,4
288,Sara Bareilles,Gonna Get Over You,45ou2UBThJA4WtFGIiYLI3,2010,0.619,0.799,0,-4.642,1,0.0301,0.0199,0.0,0.126,0.605,142.033,256307,4
289,Local Natives,Airplanes,6qsArsTq6WoqtUFUe1e15W,2010,0.588,0.529,2,-7.838,1,0.0242,0.534,0.0683,0.126,0.591,95.971,237933,4
290,Greensky Bluegrass,A Day In The Life,6WL49U4oUQVdKNn2F7IZDp,2010,0.259,0.651,4,-7.355,0,0.0317,0.443,8.16e-06,0.825,0.421,83.994,251973,4
291,Best Coast,Boyfriend,3ASlnePYdvR9RPlQyTJipP,2010,0.26,0.879,0,-3.85,1,0.0524,0.085,0.132,0.144,0.611,115.024,149813,4
292,My Chemical Romance,"Save Yourself, I'll Hold Them Back",3CX5UKLQ9zqorQDx00Sbgt,2010,0.463,0.961,4,-3.591,0,0.169,9.16e-05,0.0262,0.0499,0.269,136.9,230427,4
293,TobyMac,City On Our Knees,5QZunYrvUrJs3Mzrjl7fKV,2010,0.507,0.77,0,-5.018,1,0.0424,0.0809,0.0,0.214,0.482,155.945,266547,4
294,Los Pericos,Runaway,0ZLakHzHWqUIlkeDa4i8aC,2010,0.676,0.731,9,-5.253,1,0.0368,0.0438,1.26e-05,0.624,0.812,150.151,233268,4
295,Trampled by Turtles,Victory,6AKYhRh9Oz1nzscR5kZS7T,2010,0.454,0.719,9,-7.74,1,0.0326,0.28,0.00209,0.089,0.594,121.548,237000,4
296,AC/DC,If You Want Blood (You've Got It),1V6kRlJnTC4W319N0BvJag,2010,0.479,0.923,9,-4.034,1,0.124,0.0264,0.137,0.43,0.553,141.255,273840,4
297,Kings of Leon,Birthday,5L0AqUOKJmzDG3OAU5KZbE,2010,0.573,0.729,11,-6.217,0,0.0415,0.00568,0.00728,0.396,0.665,119.232,195427,4
298,Ty Segall,Finger,1osYkIYegkLLnPutvItBta,2010,0.237,0.481,8,-3.68,1,0.0337,0.000406,0.00523,0.0512,0.133,143.719,174333,4
