,artist_name,track_name,track_id,popularity
201,Cavetown,Devil Town,2FSx8hmaYfVXevUznfNr8G,60
202,Matt Maeson,Cringe - Stripped,1FCwkiooaMCY8YpQdSJ0Gc,61
203,Dayglow,Run the World!!!,0AsUVUloJ52ZCXmqrMFgOI,61
204,Gavin Haley,The Way I Am,7KIM8PBwYO69LTZnQ04Nfp,66
205,Mahalia,Grateful,7mvma3mO5hSyhVbJDXxtFz,63
206,Tessa Violet,Wishful Drinking,0Pq9K4yZlPwjjRMeIkBCpg,62
207,Weyes Blood,Andromeda,3NQMi6VzmxmKeqhcbE02WI,62
208,Death Cab for Cutie,I Dreamt We Spoke Again - Louis the Child Remix,2TY2GcWmTmcE6L40jYC9Xv,57
209,THE DRIVER ERA,A Kiss,69IosokH54HzpJZoFIIy74,63
210,Mokita,colorblind,73qLaVz4R0EN3rFoaaSBzZ,63
211,Still Woozy,Maybe She,5U8hidWugxHXvh1AzZYwKF,58
212,G-Eazy,West Coast,2O8gSQ9z52tZSLJnuzjkcG,62
213,Pink Sweat$,I Wanna Be Yours,7fF6u8BlXiA3bJKDuJMKRR,63
214,Waterparks,Turbulent,4ig3DcNoj3UfPdhL2Rw9J1,62
215,Gracie Abrams,Stay,0Uon5NsSAkBDx69XYOaQ5P,67
216,Wet,Old Bone,5byJBGDhkVXs81MS3b3Ncq,59
217,King Princess,Hit the Back,3Arv0bXiHn3xNxe5YbqQOr,60
218,Parachute,Had It All,1esE8j1nVyzEQ5rVhYXoJT,61
219,ROLE MODEL,notice me (feat. BENEE),3WowsoNoWeMqTH2suWv9MW,60
220,Of Monsters and Men,Alligator,797qMUoU74C6xc45n2vAMK,62
221,Local Natives,Megaton Mile,6BwR8E925bOoGHFPS5tEOE,58
222,Declan McKenna,British Bombs,4ZdmTNaBTErD8n9AQE0YaX,64
223,Fly By Midnight,Lovely,3zjw3EZfvgjuR4AQhVlNq7,64
224,Wallows,Only Friend,5q6Ue2SuMhMBxFPDP2VWXm,62
225,Cavetown,Juliet,45ROR8UMn60YEVQnDy0uVF,60
226,Doja Cat,Addiction,2OAcH9SD8ehxuG0tWNe0cU,61
227,bülow,Sweet Little Lies,6ZahaGPhyiXTi1pLEtGM6e,63
228,Caroline Polachek,Door,5YIVVzQcJG7pFhyNo0Ytlh,61
229,Kasbo,I Get You,6ClgdWhFNpAGAMFAjAbor1,59
