,artist_name,track_name,track_id,popularity
873,Instrumental Music Cafe,Work Coffee Jazz,5K0dBw6piRZp62GF5SExnG,36
874,SAULT,Feel so Good,5h12sLnQBTJ6yVqbRPNGBq,34
875,Madison McFerrin,Fallin',1nFUavkdtXHVMcxONRhLEM,33
876,Benny Sings,Softly (Tokyo),3ojlcemDXMrr4zG3KT6P9P,30
877,Pete Rock,Kool Jazz,55DmqU7oRZ5HJz67oXvvuZ,35
878,Kan Sano,House Of Mine - Rework of Sit At The Piano,2aeQZR58l0buPa3JpwE1yl,42
879,Kiefer,And Encourage Others,64BBaowra5NrDCS3gLY3ef,30
880,Instrumental Music Cafe,Likely Story,7darzolI92l17E3G8dRZAn,36
881,Instrumental Music Cafe,Delicious Cake,3tMLXQxTadfbpmwurqKGiA,36
882,Koralle,Night Train,37WThuwPuTsonUbRbeGZXz,32
883,The Smooth Jazz Alley,Let's Ride,1SLibyjCq6dr4bWSXqEfGP,30
884,Ashley Henry,Between the Lines (feat. Keyon Harrold & Sparkz),5b1PakFTUXgsgSEJdnGaEJ,38
885,Kiefer,Orange Crayon,2BYNnzTc5otmcdmwz8xECw,31
886,SAULT,No Bullshit,6TI9TADFjvqrExpG88qg9q,34
887,Teebs,Mirror Memory,1EhXcNEx6fpTMtLa0hRqDS,33
888,Emapea,Gone in a Sec,1SAuGnx6WeEY67YCz76WSc,33
889,Murcof,Static Discos 100,1ruo1XspKEfAEJthJg9UI7,35
890,Flying Lotus,Golden Axe - Maida Vale Session,7ykKmanAmYwEktc9Dq0Arx,34
891,Saxophone Jazz,Chilled Sax Jazz,6zzdlNifUw4GZUJMLqSaQO,36
892,Joe Corfield,Grey Kimono,6lrbDpYxPHyIbxIxGvN3fA,33
893,Spyro Gyra,Can't Find My Way Home,6hpNlLiyMXnv7LBdBR4lxM,32
894,Hiromi,Kaleidoscope,3K1e2pBPtvcBtn0utvs1c8,36
895,Daniel Herskedal,The Lighthouse,3OnhMmKlWN1lLyGY6C01ji,37
896,"Harry Connick, Jr.",Just One Of Those Things,6vwfUzCljRcasgMSwGQYKH,32
897,Fats Waller,The Curse of an Aching Heart - Live,4MC7aVwJVnaxM9CyEOfjc0,31
898,Michael J Thomas,City Beat,3T9bPsBqGslbXXKMcUBjMo,33
899,Quantic,September Blues,2gdYUrwGNHSj6LksHt8hoL,29
