,artist_name,track_name,track_id,popularity
153,Michael McDonald,I Keep Forgettin (Every Time You're Near),7Ft70aBvqvutZyKI7hS74E,11
154,Seals and Crofts,Summer Breeze,0j2FXUwsGcy3in3nAeRLHw,11
155,Chicago,Feelin' Stronger Every Day,0N6B0XM9BhYgbYefcSKiGv,9
156,Kenny Loggins,"Whenever I Call You ""Friend""",7gn4YNG9FgeJUdUFPEzSEU,7
157,Daryl Hall & John Oates,She's Gone,2QmiwATd2PVG675mGWKsIv,11
158,Patti Austin,"When I Get Low I Get High - Live at the Apollo Theater / October 22, 2016",4oSoHPvDuKhAQCAsuoINoQ,9
159,Patti Austin,"How High The Moon - Live at the Apollo Theater, Harlem, New York / October 22, 2016",7BnH9lPQi4iZ0XDEu7gcvk,8
160,Patti Austin,"A-Tisket, A-Tasket - Live at the Apollo Theater / October 22, 2016",4HzfSzOl0QePBrgpRqa9ld,9
161,Orleans,Reach,4dQvinIpPo6UvlbOuc0M12,10
162,Orleans,Heaven,5lZlmO3iaBlfJuBIE1ZC6S,10
163,10cc,Dreadlock Holiday,2cwWEGS8QvEsAmzx1YiVlS,15
164,Steely Dan,Reelin' In The Years,6SWBFplnfTbybgcdxq6k1C,13
165,The Doobie Brothers,China Grove,5cXrPqGMrg6wcV5ZAHCpwL,9
166,10cc,The Things We Do For Love,3filcbxmO5Fj3A5uD9E6h1,13
167,Robert Palmer,Simply Irresistible,58UtlxYIodnHnGJsyXcqHU,11
168,Don Henley,The Boys Of Summer,2JQxCbZuRo83AnFiN8BQ6D,14
169,England Dan,I'd Really Love to See You Tonight,0L44JFpxy5rK86RvJG0Pq7,9
170,10cc,Dreadlock Holiday,51JETHyqAUeP2lf9zNwjEl,11
171,Donald Fagen,I.G.Y.,4kiS0QNPjeW54qBzKI1FYW,10
172,Chicago,Feelin' Stronger Every Day,1cReG9IFGRcRpQv5MtuDPX,8
173,Daryl Hall & John Oates,She's Gone,5phcdbqh19htNwFPqLgmFP,6
174,Patti Austin,"I Loves You, Porgy / There’s a Boat Dat’s Leavin’ Soon for New York - Medley / Live at the Apollo Theater / October 22, 2016",1BL08RjPf6WD2kkBiwE5zy,7
175,Christopher Cross,Ride Like the Wind,0cpSKLuaBTftdXyLiLCBpO,6
176,Christopher Cross,Sailing,5tbCggCQUCojlWTxmfmbrL,9
